Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
SKFINDIA,SKF INDIA,209510686469,4328,2.00811266,4.23640798,19195,83075960,4203.80218246,4202.39231439,4268.99300397,4292.67608009,36658900000,Producer Manufacturing,7417800000,27.37099766,
RAJESHEXPO,RAJESH EXPORTS,177466006923,614.65002,1.97428785,12.07038177,485580,298461756.7116,586.84191456,585.42742707,619.43997458,667.24062839,2431279366000,Consumer Durables,13135190000,12.67196188,
DCMSHRIRAM,DCM SHRIRAM LTD,128192358626,830.5,1.05250596,3.16770186,27396,22752378,820.1309359,819.31871117,826.2902242,893.02374165,115469800000,Producer Manufacturing,16064200000,7.98000265,
ASTRAZEN,ASTRAZENECA PHARMA,81313751221,3302.2,1.08207903,3.66835344,7846,25909061.2,3223.79243834,3218.42084389,3252.2452569,3227.98368153,8056000000,Health Technology,1213168000,63.20891107,73076800000
ROUTE,ROUTE MOBILE LTD,80273882246,1292.25,0.61901425,2.39698891,190932,246731877,1280.29504399,1279.27580709,1283.10387136,1327.95006306,20020300000,Communications,3785200000,19.08789027,
HOMEFIRST,HOME FIRST FIN CO IND LTD,62892381507,716.95001,0.91491307,0.85103247,59639,42758181.64639,708.69165949,708.64070721,713.08114419,739.78287968,7955980000,Finance,3258090000,32.60520167,
KIRLFER,KIRLOSKAR FERROUS IND LTD,61141617432,454.14999,3.08705035,3.97206969,455748,206977949.64252,439.1127403,438.24448685,430.00372812,354.4712029,37465100000,Non-Energy Minerals,7224500000,10.93983216,
TCIEXP,TCI EXPRESS LTD,57666692690,1508.45,0.21924725,2.20197161,19229,29005985.05,1484.16098504,1483.65005867,1516.31176236,1652.04744282,10814700000,Transportation,1905500000,30.05284319,68779600000
GREENLAM,GREENLAM INDUSTRIE,38713678448,313.39999,2.48528458,4.46666333,42862,13432950.37138,301.59690967,300.81534735,304.18134278,315.10176595,16659080999.999998,Non-Energy Minerals,2083803000,19.33432596,
KIRLOSIND,KIRLOSKAR IND LTD,25496016385,2716.7,5.66705562,8.67669414,55125,149758087.5,2598.65991381,2586.72868464,2473.54522125,2062.36013541,37799200000,Non-Energy Minerals,7519300000,6.98432253,
IMAGICAA,IMAGICAAWORLD ENT LTD,18305059128,46.5,4.37710672,8.77192982,1232443,57308599.5,43.99539946,43.94857405,43.25633837,35.82020349,720441000,Consumer Services,1088253000,22.77922057,
VAKRANGEE,VAKRANGEE LTD,18128273307,17.9,4.67836257,-1.10497238,34753356,622085072.4,17.44333464,17.43182102,18.93183441,25.57933323,7786923000,Retail Trade,636905000,27.64124839,
VSSL,VARDHMAN SPECIAL S,15921883574,396.14999,0.9042231,4.24999737,78326,31028844.11674,385.66857389,385.13355149,374.35048369,315.66816036,17349911000,Non-Energy Minerals,1413269000,11.26599648,
VERANDA,VERANDA LEARNING SOL LTD,12157401480,204,3.03030303,11.87276601,91784,18723936,190.39196637,189.81439107,196.37005409,230.80303454,750488000,Commercial Services,-646837000,,
RICOAUTO,RICO AUTO INDS,9503770435,75.349998,7.41268119,6.87942979,3449722,259936545.800556,71.34314803,71.01681544,71.74989879,66.69667446,18469200000,Producer Manufacturing,1998000000,8.02986508,
KAMDHENU,KAMDHENU LTD,9234836062,361.25,4.99927641,6.09397944,852883,308103983.75,346.03660051,344.54328577,341.17031928,275.60748048,8407563000,Non-Energy Minerals,630096000,14.8577932,
SASTASUNDR,SASTASUNDAR VENTUR,7532726306,269.89999,13.52260358,12.88163058,284322,76738504.95678,244.50469782,242.73500676,245.01497445,277.14535862,6297996000,Retail Trade,-504906000,,
NRL,NUPUR RECYCLERS LTD,5262400000,122.15,6.2173913,16.77820268,698341,85302353.15,109.24007695,109.19133821,112.41637584,,1590481000,Non-Energy Minerals,,,
AIROLAM,AIRO LAM LTD,1015499954,74.849998,10.5613018,10.31687576,220905,16534738.80819,69.62357789,69.59104067,71.13421622,76.18686409,1688969000,Non-Energy Minerals,155328550,9.79739368,1734980000
