Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
MARICO,MARICO LTD,645170452148,503.75,0.95190381,5.38702929,514837,259349138.75,493.91370388,493.52277497,499.59764974,504.10286297,80000000000,Consumer Non-Durables,16810000000,37.97325712,
ALKEM,ALKEM LAB LTD,371129767578,3124.9,0.56478993,4.33722871,118183,369310056.7,3063.98464732,3059.30958851,3106.46923779,3278.96553198,106341900000,Health Technology,20529200000,18.15594702,
GODREJPROP,GODREJ PROPERTIES,363374231998,1302.55,-0.42808546,11.61525278,317414,413447605.7,1254.54301682,1253.38337918,1322.14755947,1538.35142129,25856900000,Finance,8939700000,41.20299697,
PNB,PUNJAB NATL BANK,341341484375,30.65,-1.12903226,5.50774527,20754742,636132842.3,30.05301568,30.0398132,31.12140218,35.17209794,885590700000,Finance,,,661794000000
NHPC,NHPC LTD,321943337795,32.3,0.7800312,5.38336052,7064894,228196076.2,31.63591056,31.61799873,31.69283127,30.35827202,91887800000,Utilities,51873500000,11.41137648,
BHARATFORG,BHARAT FORGE,309488353482,668.65,0.57155749,3.64256374,1048845,701310209.25,656.94697962,655.84197293,664.34950133,688.98485192,104610780000,Producer Manufacturing,19844420000,17.3678532,
OBEROIRLTY,OBEROI REALTY LTD,287754840927,803.3,1.32441978,9.3892558,818119,657194992.6999999,773.27090742,771.52199417,801.15903724,828.11417272,26939704000,Finance,12397900000,24.56164326,358290000000
SUPREMEIND,SUPREME INDUSTRIES,234650401045,1859.8,0.80489986,5.66745263,43554,81001729.2,1788.3030683,1781.19518022,1826.81180317,1983.6019033,77490800000,Producer Manufacturing,12421100000,18.50425494,254740000000
INDIANB,INDIAN BANK,194724733297,160.3,2.46085011,8.05527469,1272417,203968445.10000005,153.45768599,153.33089234,154.67709576,149.39180157,466083400000,Finance,,,179371000000
NAM_INDIA,NIPPON L I A M LTD,174887387155,287.55,2.18550107,6.26385809,467984,134568799.20000002,279.39173273,279.03491065,286.27188075,324.3298267,15356300000,Finance,10158900000,16.92848509,216153000000
KAJARIACER,KAJARIA CERAMICS,156609016610,1027.5,4.60677017,8.4203862,623986,641145615,966.50612828,961.41997201,981.88399846,1049.4889166,37051900000,Producer Manufacturing,6106900000,25.32576538,160103000000
APOLLOTYRE,APOLLO TYRES,128385653600,203.15,0.5444197,9.39687668,2784010,565571631.5,192.73455685,192.26426306,196.24065746,204.43677711,206398520000,Consumer Durables,25741010000,7.10628307,175905000000
VGUARD,V-GUARD INDUSTRIES,94421375853,227.25,3.83824537,1.36039251,342434,77818126.5,221.06435873,220.58062354,220.01955437,223.78359238,34981737000,Producer Manufacturing,3382166000,27.95454684,93745500000
SAREGAMA,SAREGAMA INDIA LTD,77883538365,402.8,-0.32170255,10.9947644,110474,44498927.20000001,383.84324174,383.2518282,398.70536555,403.19445391,5806300000,Consumer Services,1871200000,37.07986232,
DEEPAKFERT,DEEPAK FERTILISERS,74538498779,647.7,4.84823958,8.58340319,544292,352537928.40000004,616.59874165,615.17385566,612.80600194,528.49038634,76632900000,Process Industries,13559500000,6.68377144,
KNRCON,KNR CONSTRUCTIONS,67327558800,238.7,-0.33402923,3.55748373,67319,16069045.3,236.1679038,235.92047292,244.5450723,263.41891286,36058224000,Industrial Services,7986549000,8.43011904,
PNCINFRA,PNC INFRATECH LTD,62428812131,241.4,-0.862423,-0.65843621,45211,10913935.4,238.72243457,238.57417536,243.24265537,263.20279861,72080356000,Industrial Services,15344737000,6.42899661,
