Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
TIIL,TECHNOCRAFT INDUST,41336777180,1484,-17.62877442,-4.47376891,270380,401243920,1638.19959858,1584.64065498,1447.1958499,1132.35291446,19845319000,Producer Manufacturing,4122477000,11.13863878,
MHHL,MOHINI HEALTH & HY,1167097656,55.25,-13.671875,-10.81517497,456000,25194000,62.23429899,60.6265439,56.38571415,46.71598631,1346116395,Health Technology,,,
STOVEKRAFT,STOVE KRAFT LTD,16477921985,437.75,-12.3535907,-8.80208333,1461949,639968174.75,468.24818736,454.82078916,437.39733851,506.49801009,11337780000,Consumer Durables,1086250000,15.76237697,
RKEC,RKEC PROJECTS LTD,1486217606,54.950001,-11.29943485,-18.04623633,362987,19946136.012987,63.8440039,65.28854279,63.88517482,57.44347127,2107192543.9400003,Industrial Services,286777000,8.26046233,1938280000
PRAXIS,PRAXIS HOME RETAIL,1474053777,13.9,-11.27660896,-19.77581554,784702,10907357.8,15.38002239,15.44123099,16.02274966,21.05842868,3860455000,Retail Trade,-118012000,,
BESTAGRO,BEST AGROLIFE LTD,24795000000,934.54999,-10.92737419,-10.99523905,959229,896447452.35771,1032.36932903,1039.42493254,1066.05496632,1148.85902024,17456779000,Process Industries,3136569000,7.90513456,
SUNFLAG,SUNFLAG IRON & STE,29583021930,146.85001,-10.37534267,-13.00354858,1507659,221399739.22659,162.29528981,161.50685256,154.50169755,125.40018036,26976300000,Non-Energy Minerals,4272700000,8.14057199,
UNIDT,UNITED DRILLING TOOLS LTD,4727583313,209.7,-9.41684665,-5.54054054,108652,22784324.4,223.11638316,223.86281212,224.83908877,271.28339365,1744384000,Industrial Services,259152000,18.18235365,
MALLCOM,MALLCOM (INDIA) LTD,6237191695,911.34998,-8.92420127,3.56249773,32995,30069992.5901,904.68494622,888.03184238,837.35503281,758.94286888,3488711000,Consumer Non-Durables,557169000,11.78449033,
SWELECTES,SWELECT ENERGY SYS,5508693317,334.5,-8.51907312,-6.99290719,72453,24235528.5,350.18729862,348.8713522,336.79493275,324.6557685,3663481000,Producer Manufacturing,682206000,10.64497574,
TEXMOPIPES,TEXMO PIPES & PROD,1893003673,59.450001,-8.39753595,-10.39939293,498125,29613531.748125,62.60663989,61.29866801,57.87766118,58.13710812,5644152000,Producer Manufacturing,323099000,7.29329609,
INDSWFTLAB,IND SWIFT LABS,4570959576,71.050003,-8.32257677,3.34545891,606500,43091826.8195,71.19325978,69.21596612,66.4629004,64.26744634,10387336000,Health Technology,2022176000,6.59390902,
ELIN,ELIN ELECTRONICS LTD,7587928637,140.60001,-8.04446096,-1.22936416,901156,126702542.61156,144.07956495,140.62175287,144.33138508,,10935100000,Electronic Technology,,,
CAMPUS,CAMPUS ACTIVEWEAR LTD,109379744385,331.64999,-7.56688984,-8.63636639,1858003,616206676.36997,353.27483821,355.44567487,361.02207992,399.45016863,11941810000,Consumer Non-Durables,2754510000,41.14368958,
THEJO,THEJO ENGINEERING,15467450185,1337.7,-7.42560554,-12.8534202,6300,8427510,1474.41903226,1478.59595513,1430.53213979,1253.44873629,4241515999.999999,Distribution Services,,,
BALAXI,BALAXI PHARMACEUTI,6101622772,554.79999,-7.42532968,-13.84424546,25263,14015912.14737,571.76724038,563.05385013,552.61279752,542.16929887,2843595000,Distribution Services,616121000,9.76935175,
LAMBODHARA,LAMBODHARA TEXTILE,2063585767,184.64999,-7.42041113,-8.90479033,277279,51199564.57721,206.35230227,206.99897804,192.84085624,146.07637284,1751532000,Process Industries,340709000,6.36052986,
JUBLPHARMA,JUBILANT PHARMOVA LTD,57142110119,332.35001,-7.29427894,-5.36731192,959414,318861252.49413997,347.18227588,339.30932225,326.92188384,351.10282726,62817300000,Health Technology,7762500000,10.78155364,
SUPERHOUSE,SUPERHOUSE LTD,2623949909,220.45,-7.19848453,-7.95407098,139957,30853520.65,237.5897877,242.09367414,241.73618363,223.09298073,6279314000,Consumer Non-Durables,565957000,7.07304602,
TECHNOE,TECHNO ELECTRIC &,43574939956,377.60001,-6.82294633,-1.28104314,918971,347003458.78971,384.6468088,378.32275629,363.67197591,330.366197,8294985000.000001,Industrial Services,1811153000,18.21430158,
ZUARI,ZUARI AGRO CHEMICA,6357067394,140.8,-6.66225345,1.69736367,337641,47539852.8,146.18880264,141.65077226,137.81461354,145.93727282,35897983000,Process Industries,2226300000,13.5324383,
KSOLVES,KSOLVES INDIA LTD,9943630000,784.95001,-6.57025635,-10.24013608,161723,126944470.46723,835.01237782,783.04305991,666.07341939,502.2236918,771165000,Technology Services,324818000,30.61292785,
ONMOBILE,ONMOBILE GLOBAL LTD,8758184723,77.199997,-6.42424606,-5.2760773,2008656,155068237.174032,78.89058288,76.28464699,73.86435923,89.36730379,5251650000,Communications,124100000,70.57360776,
KOVAI,KOVAI MEDICAL CENTER & HO,24850423959,2119.1001,-6.42290521,1.29541587,31543,66842774.4543,2128.68169983,2075.42866223,1990.25352032,1784.03047628,9011474000,Health Services,2563726000,10.86095041,
SHRIRAMPPS,SHRIRAM PROPERTIES LTD,11923372951,65.599998,-6.41940104,3.47002513,908170,59575950.18366,65.86000149,65.35525363,65.16050725,70.27197216,6744030000,Finance,617350000,27.83394015,
DANGEE,DANGEE DUMS LTD,3472136270,13.25,-6.36042403,3.11284047,279052,3697439,13.83609879,13.89464745,14.49282547,15.99024513,205623000,Consumer Non-Durables,56308000,66.42076206,
TCPLPACK,TCPL PACKAGING LTD,14363895158,1485.65,-6.31837816,-6.32428513,72892,108291999.80000003,1569.52494888,1557.44545571,1502.34064981,1336.52224391,14748845000,Commercial Services,2359929000,8.18735613,
GTLINFRA,GTL INFRASTRUCTURE,10263593087,0.75,-6.25,-6.25,15630001,11722500.75,0.78715221,0.79300648,0.81489505,1.05129801,14578600000,Industrial Services,672300000,15.26638865,
MANAKSIA,MANAKSIA LTD,10682050148,152.85001,-6.1694172,11.32557174,634383,96965447.89383,146.29315184,140.42111759,130.15558923,105.27327186,11740267000,Non-Energy Minerals,1894860000,1.5773583,
SAKHTISUG,SAKTHI SUGAR,3040158362,24,-6.06653253,11.36891468,3980609,95534616,22.63400943,22.53342909,22.40151679,21.42842055,10537554000,Process Industries,902652000,3.36802928,
BIL,BHARATIYA INTL LTD,2492085214,190.75,-6.05762128,-1.06327801,11298,2155093.5,187.34656124,184.99382259,184.62125061,197.07256383,6700815000,Consumer Non-Durables,708732000,9.94999833,
CEATLTD,CEAT LTD,81862898804,1915.15,-5.42002074,-0.66906979,458592,878272468.8000001,1968.0512322,1866.12462038,1697.21090705,1536.17719397,113148800000,Consumer Durables,9738100000,10.70770467,
NFL,NATIONAL FERTI.LTD,34522003331,66.550003,-5.40155666,-1.11441303,5605135,373021751.065405,70.14026458,72.28686793,73.06319822,65.11495731,49334900000,Process Industries,15816900000,5.96300813,
EKC,EVEREST KANTO CYLI,12047738883,101.6,-5.13538749,-7.21461187,794293,80700168.8,103.90164185,101.88257965,97.540943,107.36051836,16988280999.999998,Producer Manufacturing,2053900000,6.3775933,
GRMOVER,GRM OVERSEAS LTD,10106999817,159.89999,-5.13201424,-16.69706173,133313,21316747.36687,177.42764704,183.94248338,205.10325315,,13794621000,Process Industries,982550000,14.46088934,
IRCON,IRCON INTERNATIONA,79332501830,79.949997,-5.04750612,-2.50000366,18206483,1455608261.230551,80.73381585,78.74753182,71.62393022,58.31694298,103679300000,Industrial Services,7094900000,5.9599856,
MBLINFRA,MBL INFRASTRUCTURE,2505730600,22.799999,-5.00000417,23.24323784,91921,2095798.708079,21.75903051,20.52533819,19.36324027,19.9659081,1593900000,Industrial Services,-869400000,,
MARINE,MARINE ELECTRICAL (I) LTD,6746590000,52.25,-5,-5,159266,8321648.5,52.66135477,50.32088915,45.74204496,38.6539876,3757127000,Distribution Services,382925000,18.83379774,
DUGLOBAL,DUDIGITAL GLOBAL LTD,2464150000,180.10001,-4.98548668,-14.1563346,5625,1013062.55625,196.25577167,196.25174457,190.0214496,172.77967721,93981000,Commercial Services,,,
HOMESFY,HOMESFY REALTY LIM,1350700000,420.10001,-4.9762496,-13.02277226,4500,1890450.045,461.38385177,471.02440019,467.97242541,,534720000,Technology Services,,,
RVNL,RAIL VIKAS NIGAM,253434189737,115.55,-4.97532895,-0.60215054,21325891,2464206705.0499997,117.31779364,114.92996857,101.1852696,71.546541,193817100000,Industrial Services,12807900000,22.67217809,
SEPC,SEPC LTD,12356575199,8.6,-4.97237569,-13.13131313,577693,4968159.8,9.55890715,9.95888456,10.7893766,10.64360538,3294565000,Industrial Services,-798421000,,
PHANTOMFX,PHANTOM DIGITAL EF,3775430000,308.25,-4.96377663,18.53490169,32400,9987300,293.45571537,274.69834895,244.07160828,,223327000,Consumer Services,,,
HUBTOWN,HUBTOWN LTD,3399999668,42.25,-4.94938347,-10.48729003,229657,9703008.25,44.53501584,43.67847862,41.63518465,47.12731535,3190900000,Finance,742800000,15.66033881,
GISOLUTION,GI ENGINEERING SOL,2262424021,22.200001,-4.92504925,-22.24167503,28266,627505.228266,25.23304916,23.62248384,17.35261019,7.83408941,8403847000,Industrial Services,8341000,271.24134049,
VEDL,VEDANTA LTD,1116460001436,285.60001,-4.91093708,-2.52559386,14960466,4272709239.20466,289.56522846,286.03733401,285.02632497,293.17722303,1463380000000,Non-Energy Minerals,339710000000,5.30125696,
DEEPENR,DEEP ENE RESOURCES LTD,3598399902,106.8,-4.89759573,-6.76560454,59045,6306006,112.77366449,113.37066062,113.29128652,111.19310255,26548000,Industrial Services,26672000,155.60984936,
BAJAJHIND,BAJAJ HINDUSTHAN S,19581928478,14.6,-4.88599349,8.55018587,21098935,308044451,14.06824593,13.97137495,13.86673899,13.58936383,55756200000,Process Industries,1920400000,24.02896713,
ROML,RAJ OIL MILLS LTD,1212584534,38.450001,-4.82673491,-2.53485418,11102,426871.911102,40.23613991,40.58764469,40.8324092,43.14789406,1185551013,Process Industries,44650000,33.19526392,
GOYALALUM,GOYAL ALUMINIUMS LTD,2210930000,14.8,-4.82315113,-22.30970721,7682481,113700718.80000003,21.291063,49.58625829,130.22522006,,659901000,Distribution Services,,,
DUCON,DUCON INFRATECHNOL,1941755183,7.1,-4.69798658,-8.97435897,748827,5316671.7,7.53301072,7.44748446,7.51855641,10.4487728,3843602000,Distribution Services,208041000,13.25268665,
GUFICBIO,GUFIC BIOSCIENCES,20450444387,200.35001,-4.68600856,-3.30597973,180061,36075223.15061,205.64928955,205.56265088,204.70198298,210.16076218,6906208000,Health Technology,1313314000,15.57163358,
ASAHISONG,ASAHI SONGWON COLO,2375722685,193.25,-4.68557337,-6.18932039,14177,2739705.25,202.47902956,204.25324118,206.36610985,239.07364181,4151651000,Process Industries,252923000,18.2478568,
CONFIPET,CONFIDENCE PETRO IND LTD.,18790230486,63.25,-4.67219004,0.23772109,929766,58807699.5,64.34416626,62.96918671,62.56803599,66.02882648,22088300000,Retail Trade,2226100000,7.49388189,
AMDIND,AMD INDUSTRIES LTD,1374639193,69.650002,-4.65434752,11.79775781,141656,9866340.683312,64.79469347,61.17118075,56.94414417,56.29872769,3500018000,Producer Manufacturing,485185000,2.8332269,
BSHSL,BOMBAY SUPER HYBRID SEEDS,35668100000,324.20001,-4.61899984,10.29086544,30540,9901068.3054,320.02259805,327.27797,337.53207856,261.1429795,1935051830,Process Industries,207883000,171.56912302,
ESSARSHPNG,ESSAR SHIPPING POR,2009737540,9.3,-4.61538462,6.89655172,468293,4355124.9,9.10217182,8.91654591,8.80595872,8.835207,3283400000,Transportation,-151600000,,
CAREERP,CAREER POINT LTD,4696507288,245.5,-4.54899282,14.66603855,473915,116346132.5,233.7222689,227.93872743,212.84145335,168.73693574,542385000,Consumer Services,406938000,11.41502462,2426580000
CCHHL,COUNTRY CLUB HOSPI,1083771225,6.3,-4.54545455,-7.35294118,186021,1171932.3,6.79211548,6.94383449,7.06270126,7.33386875,568443000,Consumer Services,-351561000,,
ASTRON,ASTRON PAPER & BOA,1186215011,24.4,-4.50097474,-5.24271845,130345,3180418,25.63759892,25.81312405,25.85186029,30.97209835,3947339000,Process Industries,-149262000,,
VINNY,VINNY OVERSEAS LTD,1560902394,6.4,-4.47761194,-6.56934307,233632,1495244.8,6.88481224,7.08013904,7.82453319,,1064151000.0000002,Process Industries,79383000,19.66293027,
FCSSOFT,FCS SOFTWARE SOLUT,3880685506,2.15,-4.44444444,0,3383687,7274927.05,2.18922117,2.18935833,2.2185494,2.54347274,346169000,Commercial Services,62852000,63.9224608,
PASUPTAC,PASUPATI ACRYLON LTD,2717668738,29.1,-4.43350068,-3.48258706,72101,2098139.1,30.10579047,30.00454401,29.65976648,31.84327264,8279600000,Process Industries,497900000,5.45826218,
GOODYEAR,GOODYEAR(INDIA),29214885997,1210.4,-4.41443576,-3.00504848,101523,122883439.2,1231.85782348,1207.46298121,1154.2367135,1084.78819793,24356800000,Consumer Durables,1834400000,14.70098452,
SECURKLOUD,SECUREKLOUD TECH LTD,1254234194,36,-4.3824752,1.4084507,31162,1121832,35.85192318,35.00035286,36.2236451,52.56967433,4584359000,Technology Services,-730374000,,
AVALON,AVALON TECHNOLOGIES LTD,27814600000,408,-4.38247236,-4.46083373,531357,216793656,412.12566224,403.00322822,,,9447190000,Electronic Technology,,,
ACCURACY,ACCURACY SHIPPING LTD,1723910000,10.95,-4.36681223,-3.52422907,872858,9557795.1,11.72024491,12.3830121,13.82062907,17.15857122,8241000000,Transportation,,,
DEEPINDS,DEEP INDUSTRIES LTD,11475200195,171.75,-4.34419382,10.77071912,382302,65660368.5,171.43438882,167.21841349,158.1741916,137.93618943,3413361000,Industrial Services,1305462000,8.63587159,
CMNL,CHAMAN METALLICS L,1393780000,55.25,-4.32900433,6.04606933,252000,13923000,54.3425998,52.80349638,51.05969122,,1848679000,Non-Energy Minerals,,,
MEGASOFT,MEGASOFT LTD,2575312170,33.349998,-4.30416094,-1.76731364,75803,2528029.898394,33.33646431,33.06183123,31.50401077,33.13329111,523961000,Technology Services,-284131000,,
ATGL,ADANI TOTAL GAS LTD,801486580200,698.04999,-4.2718074,-7.98180749,3638539,2539882112.56461,750.34096163,785.15403329,957.50277199,1908.06142328,43781900000,Utilities,8698700000,92.13866212,
THEMISMED,THEMIS MEDICARE LTD,13994650794,1459,-4.20852209,-5.50518135,6984,10189656,1535.33279819,1527.23413623,1443.50352913,1214.66503579,3543233000,Health Technology,674509000,21.83742366,11469500000
MOTOGENFIN,MOTOR & GEN FINANC,1067321389,27.4,-4.1958042,-5.02599653,2296,62910.4,28.26720975,28.79778339,29.38875419,28.53444917,60565000,Finance,7050000,154.49182823,
RSWM,RSWM LTD,8808015015,179,-4.17558887,1.70454545,128134,22935986,176.99047377,176.60021406,174.07238019,192.02309063,37936417000,Process Industries,3310600000,5.70600949,
VIPULLTD,VIPUL LTD,2020538564,16.1,-4.16666096,-0.61729009,16333,262961.3,16.47523634,16.10035265,15.11970276,15.3085287,1476943000,Finance,273675000,16.4769108,
