Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
REMSONSIND,REMSONS INDS,1135244013,236.75,19.99493158,19.45005045,66326,15702680.5,201.67043902,198.06828951,203.46388326,206.95464327,1944195000,Producer Manufacturing,164107000,14.8768,
MRO_TEK,MRO-TEK REALTY LTD,1081838417,70.5,19.89795918,25.11091393,166297,11723938.5,57.5743798,55.4646431,55.36274345,50.35512425,316241725,Electronic Technology,880900000,,
DSSL,DYNACONS SYS SOLUT,2630048218,279.3,19.87124464,24.77105204,932491,260444736.3,235.19138561,228.28980613,215.74528687,169.49022191,4359368000,Technology Services,246417000,5.75719,
TCIDEVELOP,TCI DEVELOPERS LTD,1279194803,395.25,18.30290332,23.515625,30514,12060658.5,335.23027409,325.91753989,324.27287356,334.56541379,106293006,Finance,47579470,22.8306,
GOKUL,GOKUL REFOILS & SO,3370779768,39.65,16.10541728,17.48148148,966387,38317244.55,34.95350518,34.46060397,34.91795785,32.42687504,24631204000,Process Industries,431448000,7.91184,
ESTER,ESTER INDUSTRIES,12742566887,175.55,14.77607061,20.28091812,3252567,570988136.85,150.37510386,143.03300656,136.48372447,132.28802942,9860023000,Process Industries,2350940000,4.99174,
LASA,LASA SUPERGENERICS,2200391301,62.35,14.08966148,24.07960199,4174981,260310065.35,50.80460462,48.5058947,50.96405203,61.91926147,2021186000,Process Industries,137857000,5.4433,
MANGALAM,MANGALAM DRUGS & O,1857444881,133.4,13.91972673,17.42957746,912088,121672539.2,117.02985206,114.72784325,117.42555916,127.80748922,3799748000,Health Technology,390594000,4.19765,
SHANTIGEAR,SHANTHI GEARS,14261477619,211.8,13.87096774,14.8901546,1765791,373994533.8,189.65139836,187.29245516,181.85765005,164.62076127,2151500000,Producer Manufacturing,529500000,32.9733,
SURYODAY,SURYODAY SMALL FIN BK LTD,13551164911,142.15,11.57770801,34.86717268,1744244,247944284.60000005,114.95102699,111.79816599,118.78403154,162.03793089,8756166000,Finance,,,35524300000
SETCO,SETCO AUTOMOTIVE,2165692220,17.95,11.14551084,13.24921136,2054014,36869551.3,16.0773957,15.72774136,15.8766539,16.87454207,3592566000,Producer Manufacturing,-430400000,,
MONARCH,MONARCH NETWORTH CAP LTD,7737539461,277,11.1334002,25.25435225,612151,169565827,230.25622794,213.02450109,189.32250647,,1024290855,Finance,744743000,-2.74404,
UDAICEMENT,UDAIPUR CEMENT WORKS LTD,10977196175,39.1,10.76487252,18.12688822,2347463,91785803.3,34.02392514,32.87087275,33.43481587,,7351000000,Non-Energy Minerals,1465600000,7.37286,
CANTABIL,CANTABIL RETAIL IN,16291687171,1105.3,10.74040677,9.63102559,110706,122363341.8,991.68734844,938.40952738,867.51193462,681.91586805,2516438000,Retail Trade,1015991000,14.1123,
SMSLIFE,SMS LIFESCIENCES,2387792081,874.85,10.66346215,19.25436205,307332,268869400.2,774.07864564,748.72852017,735.55499193,727.9475628,2647360000,Health Technology,347039000,6.24257,
PREMIERPOL,PREMIER POLYFILM L,1892696569,99.25,10.0942873,18.57825568,154662,15350203.5,86.442982,82.5344917,80.10277468,72.93181725,1509358035,Consumer Durables,236100000,5.37306,
LOVABLE,LOVABLE LINGERIE L,2194100028,162.85,9.99662276,11.46475017,138527,22559121.95,148.71845863,146.74509485,149.44106832,139.54816231,806207295,Consumer Non-Durables,55595000,,
AURUM,AURUM PROPTECH LTD,3796579502,146.5,9.98498498,18.33602585,269207,39438825.5,131.11068464,126.68534705,127.48470858,,95100000,Technology Services,-212300000,,
BSL,BSL,1187716164,125.8,9.96503497,8.82352941,88446,11126506.8,116.51367725,114.04277657,110.63847376,91.02401198,3214249000,Process Industries,392300000,6.73701,
DUCON,DUCON INFRATECHNOL,5481241599,29.35,9.92509363,25.42735043,766941,22509718.35,25.5731703,24.78951886,23.735652,17.57885151,3419538000,Distribution Services,127718000,13.1171,
NEULANDLAB,NEULAND LABORITIE,16726324807,1426.8,9.36685574,22.82529161,130087,185608131.6,1226.81083954,1183.96796011,1226.01701979,1479.32401289,9242652000,Health Technology,1264692000,20.6212,
NRL,NUPUR RECYCLERS LTD,4669810000,244,8.68596882,44.93614494,952600,232434400,195.08797762,182.39455064,186.65657611,,1039348999.9999998,Non-Energy Minerals,,,
SALASAR,SALASAR TECHNO ENG,6746930020,256.9,8.67174281,16.48152346,346978,89138648.19999997,231.93604014,229.89905101,233.38397062,245.62545595,5955401000,Producer Manufacturing,721278000,11.7704,
GSCLCEMENT,GUJARAT SIDHEE CEM,4046043189,49.1,8.14977974,16.62707838,1876907,92156133.7,44.07158723,42.87107347,42.9061524,43.79585168,5657040000,Non-Energy Minerals,657235000,4.34467,
SITINET,SITI NETWORKS LTD,3322522031,4.05,8,39.65517241,13168782,53333567.09999999,3.36468491,3.24425788,3.28688493,2.76267448,15369200000,Consumer Services,1555000000,4.21652,
GOACARBON,GOA CARBON,4756259028,561,7.99884493,7.01001431,554559,311107599,517.87144231,485.86702822,433.60211034,380.34873802,3527859000,Process Industries,429181000,35.4877,
GANECOS,GANESHA ECOSPHERE,15735720440,778.1,7.97196975,8.03943349,326618,254141465.8,728.25297683,716.24982822,680.07863529,580.18888779,7479370000,Process Industries,1141917000,15.8224,
SIYSIL,SIYARAM SILK,25900404534,593.9,7.72719028,27.24156401,641265,380847283.5,503.06248871,475.4298259,458.78011906,409.33184288,10892457000,Process Industries,2955600000,16.5742,
VENUSREM,VENUS REMEDIES LTD,4399744079,353.85,7.63498099,16.43632774,308654,109217217.9,315.95550599,306.53453996,316.1588634,356.26065584,5405017000,Health Technology,610640000,7.82687,
HEXATRADEX,HEXA TRADEX LTD,9731353812,189.3,7.58738278,16.13496933,226876,42947626.80000001,171.11316075,164.20857232,153.1327102,138.83500042,3825000,Distribution Services,-25010000,,
SANGHIIND,SANGHI INDUSTRIES,12750799809,54.45,7.50246792,7.07964602,3662844,199441855.8,49.49042672,48.20599821,49.85143301,54.623667,9392300000,Non-Energy Minerals,2425180000,9.96724,
GRSE,GARDEN REACH SHIPB,28907198392,270.7,7.46327908,10.37716616,1931090,522746063,246.13591991,239.19844837,234.11306047,221.84404053,11408353000,Producer Manufacturing,1464340000,-10.9834,
FINOPB,FINO PAYMENTS BANK LTD,24906039592,321.25,7.40554998,11.00552868,258347,82993973.75,292.33488573,287.91834755,308.63105333,,7916640000,Finance,,,
AKSHOPTFBR,AKSH OPTIFIBRE,1931224856,12.7,7.17299578,16.51376147,1070942,13600963.4,11.5364286,11.29333578,11.47280818,10.4537097,2698337000,Electronic Technology,446645000,11.8937,
CINELINE,CINELINE INDIA LTD,3538008507,126.05,7.00339559,15.0616157,420286,52977050.3,111.39460314,106.63254663,101.81742838,89.32778761,285714000,Finance,124331000,26.3481,
ORISSAMINE,ORISSA MINERALS DE,18559500000,3313.2,6.98958586,8.36481382,103870,344142084,3041.0427367,2927.56107441,2799.70484988,2700.51271108,0,Non-Energy Minerals,,,
MAITHANALL,MAITHAN ALLOYS LTD,42249595801,1551.7,6.83695952,10.89115987,277433,430492786.1,1428.97057113,1372.8748243,1253.8281202,1058.39796884,15910400000,Producer Manufacturing,8677900000,2.82811,
STYLAMIND,STYLAM INDUSTRIES LTD,18940306386,1189.35,6.73995961,13.47135429,31017,36890068.94999999,1064.02638906,1017.86180366,991.3044292,,4758458000,Producer Manufacturing,1064748000,12.7078,18560500000
CGCL,CAPRI GLOBAL CAPIT,109414923241,664.6,6.71162492,7.90712778,105491,70109318.60000001,626.60194433,618.74952011,597.50086074,529.97355997,7362050000,Finance,3289080000,17.1463,133134000000
DEEPINDS,DEEP INDUSTRIES LTD,8062399902,268.2,6.66136409,18.436741,949022,254527700.39999995,234.00230619,219.23039713,200.27856263,150.48218531,1937055000,Industrial Services,1118062000,,
KOPRAN,KOPRAN LTD,14528266298,322.1,6.60268079,9.2605156,1460979,470581335.9,298.94578709,294.75456712,290.56394836,252.42859929,4822561000,Health Technology,797759000,6.91197,
MONTECARLO,MONTE CARLO FASHIO,11348732997,581.7,6.48970252,8.99381675,528518,307438920.6,537.69198905,524.23280979,529.18773252,472.40638122,6218785000,Consumer Non-Durables,1582878000,3.16085,
UTTAMSUGAR,UTTAM SUGAR MILLS,9917818306,277.25,6.47081413,19.53007114,742798,205940745.5,248.16949264,238.18868219,224.60163512,194.43724585,18185903000,Process Industries,2569300000,5.27725,
SUBEXLTD,SUBEX LTD,22480117188,42.7,6.35118306,9.62772786,15760718,672982658.6,38.64151309,37.56709272,39.59425661,45.12671166,3720300000,Technology Services,601900000,16.8756,
PPL,PRAKASH PIPES LTD,4137875248.000001,183.6,6.28075253,15.6899811,923141,169488687.6,165.09697569,162.3984694,159.34531608,151.79487661,4761500000,Producer Manufacturing,714400000,4.19067,
SADBHAV,SADBHAV ENGINEERIN,5644679607,35,6.2215478,10.58451817,1694914,59321990,31.58994508,30.9117128,32.67440383,44.30001071,22432780000,Industrial Services,4936282000,13.9076,
ELECON,ELECON ENGINEERING,19556454491,185.4,6.21598396,8.01048645,1303292,241630336.8,168.91785381,162.12001298,161.65291284,153.65550405,10407960000,Producer Manufacturing,2514023000,4.83385,
SATIA,SATIA INDUSTRIES LTD,12480000305,132.75,6.15753699,10.2117061,1755634,233060413.5,119.94563742,113.49728791,105.46612722,97.07013345,5874207000,Process Industries,1713989000,8.44608,
MAXVIL,MAX VENTURES & IND,16106351461,116.45,6.15314494,10.95759886,281775,32812698.75,107.84370212,106.62208253,109.29908348,105.21878872,11460537000,Process Industries,2080849000.0000005,8.51391,
WEBELSOLAR,WEBSOL ENERGY SYST,4056107363,117.5,6.14272809,13.25301205,576867,67781872.5,107.62360991,105.07574807,107.1814969,91.28547838,1535963000,Producer Manufacturing,300100000,8.98728,6103520000
TEXINFRA,TEXMACO INFRA & HO,7881334395,65.7,6.13893376,5.71198713,217369,14281143.3,61.40603597,60.43231852,60.52585587,60.6111279,147483000,Utilities,-90800000,,
AUTOIND,AUTOLINE INDUSTRIE,2230335960,62.1,6.06319385,4.63352991,340379,21137535.9,58.64055226,57.41573775,58.14635914,55.85703747,2846947721,Producer Manufacturing,365400000,43.341,
CLNINDIA,CLARIANT CHEMICALS,11298540392,518.45,6.01165525,7.25072404,141110,73158479.5,487.88062959,482.68300931,483.39402806,495.90411838,7242350000,Process Industries,721400000,10.2212,
IMFA,INDIAN METALS & FE,25056286208,491.75,5.83234693,8.91472868,526221,258769176.75,452.27137112,435.6238779,411.50580546,365.48988209,18127500000,Non-Energy Minerals,7419000000,5.59438,
