Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
ITC,ITC LTD,3697978561523,300.55,0.33383408,2.92808219,9967545,2995745649.75,295.15053239,289.55698842,278.40457524,250.57966068,603922200000,Consumer Non-Durables,206584100000,17.11142804,2927640000000
ADANIENT,ADANI ENTERPRISES,2845385686468,2499.4,0.15628131,3.51625595,833522,2083304886.8,2419.28523033,2351.41960529,2248.58442496,1919.17128218,693829500000,Distribution Services,39877200000,82.12100615,2646260000000
BAJAJ_AUTO,BAJAJ AUTO LTD,1174092137851,4054.5,-0.06285355,4.95728708,280291,1136439859.5,3955.81327032,3887.85359559,3804.46179341,3680.4564357,322597400000,Consumer Durables,51597800000,21.60596649,996832000000
EICHERMOT,EICHER MOTORS,842953722578,3147.6,2.15500454,6.00121237,1461794,4601142794.4,3033.80018969,2958.79465834,2823.19055929,2660.97107577,102978300000,Producer Manufacturing,21722500000,38.80555749,
BEL,BHARAT ELECTRONICS,655078047648,266.8,-0.7071083,12.33684211,9641847,2572444779.6,252.25685543,245.27360708,238.45978633,217.0674796,153681800000,Electronic Technology,37932200000,17.26970879,
TVSMOTOR,TVS MOTOR CO,417886599070,885.75,0.71063104,5.79277396,2263170,2004602827.5,866.81432654,844.1040608,787.37307837,684.18307072,240747500000,Consumer Durables,27546300000,20.54852735,445388000000
CUMMINSIND,CUMMINS INDIA,338821588456,1199.7,-1.73642395,9.78723404,794692,953391992.4,1149.07767489,1110.3582863,1064.24303848,990.72555739,61447000000,Producer Manufacturing,8880600000,36.13212941,293585000000
CGPOWER,CG POWER AND INDUS,338323838718,229.3,3.66184448,13.51485149,7126820,1634179826,209.02094612,201.26912297,190.983236,166.24585308,55614000000,Producer Manufacturing,6575500000,51.20627157,280113000000
M_MFIN,MAHINDRA &MAH FIN,257419203381,211.05,0.93256815,7.51400917,4436673,936359836.65,202.91751615,196.10627927,185.88332709,172.48756826,113681400000,Finance,43467700000,17.31064913,691618000000
BLUEDART,BLUE DART EXPRESS,197651325726,8372.05,0.58630943,2.74281927,15594,130553747.69999997,8175.96085989,7970.22588522,7563.56712457,6770.03527377,44104900000,Transportation,9997900000,20.44364574,169115000000
GESHIP,GREAT EASTERN SHI,65030437225,458.95,0.77953448,17.07908163,780303,358120061.84999996,429.09834068,415.03833031,399.61555881,362.88965743,35089400000,Transportation,14069500000,5.09248639,56722200000
HNDFDS,HINDUSTAN FOODS LTD,55897824841,490.75,-1.00857287,21.30162889,1142543,560702977.25,431.94226175,407.92510028,386.43977634,378.48938701,20401049000,Distribution Services,1124211000,49.72182699,44290400000
BLS,BLS INTERNATIONAL,51347939721,257,2.49252243,21.39820501,5179748,1331195236,232.88485876,220.53132789,201.07721413,149.47895653,8498897000.000001,Technology Services,1069260000,45.09441083,
VOLTAMP,VOLTAMP TRANSFORME,48817277118,3377.2,-0.00148049,4.97816322,46425,156786510,3211.3522046,3058.84715229,2700.68364684,2118.59032377,11272090000,Producer Manufacturing,1388464000,34.47413049,18889000000
MAHSEAMLES,MAHARASHTRA SEAML,48769029517,744.05,2.07847441,11.53500225,439539,327038992.95,698.25998948,672.24982429,631.95176119,540.4076,42002900000,Non-Energy Minerals,6122000000,7.96619234,
RAJRATAN,RAJRATAN GLOBAL WIRE LTD,42909111812,890,4.71204188,15.48692662,286727,255187030,818.4602938,774.18636573,711.57429027,563.0268561,8928700000,Producer Manufacturing,1815700000,24.33871885,27635400000
AUTOAXLES,AUTOMOTIVE AXLES,29731191193,2073.1,5.27090844,14.00995408,129981,269463611.09999996,1932.24563336,1861.37852472,1744.084988,1541.93904426,14906190000,Producer Manufacturing,1346770000,21.52857666,25253900000
BUTTERFLY,BUTTERFLY GANDHIMA,26875650290,1641,9.23251015,-0.24012888,200811,329530851,1490.44098022,1395.44728331,1325.80007613,1193.46980057,9961818000,Consumer Durables,695241000,39.26188083,
JKIL,J KUMAR INFAPROJEC,25011231574,333.1,0.86298259,12.68606225,394873,131532196.30000003,315.19475021,303.69199072,277.12159438,219.52732875,35272000000,Industrial Services,5045928000,4.95671591,
FIEMIND,FIEM INDUSTRIES LTD,21194564999,1612.6,0.17082337,8.37365591,95790,154470954,1553.60937803,1464.78635406,1279.59337634,1080.48720717,15722594000,Producer Manufacturing,1939609000,10.92723585,
INSECTICID,INSECTICIDES INDIA,19362926617,994.25,1.63557373,10.43541042,48024,47747862,945.70240669,910.59430589,844.01857891,731.82991426,15039580000,Process Industries,1696768000,11.4116524,
OMAXE,OMAXE LTD,18793030815,107.1,4.23357664,25.04378284,1108572,118728061.19999997,97.51763329,93.09420982,90.57200086,87.60605012,6379400000,Finance,-267100000.00000003,-101.89191619,
PRICOLLTD,PRICOL LTD,18458952840,148.95,-1.58572844,5.71327182,1532403,228251426.85,143.19839348,138.29918509,130.75203895,118.21600121,15416763000,Producer Manufacturing,1805801000,10.77908742,16844400000.000002
NDTV,NEW DELHI TELEVISI,14876745022,276.5,19.98264266,41.79487179,7108861,1965600066.5,218.31694491,202.34197649,189.55830317,154.65572965,3964000000,Consumer Services,983900000,14.40770914,
NAVKARCORP,NAVKAR CORPORATION,11010478268,80.55,10.04098361,27.45253165,11203578,902448207.9,67.59312821,62.49108018,56.09972331,47.18330952,8564174999.999999,Transportation,1906747000,5.77448307,
FOSECOIND,FOSECO(INDIA),10390768588,1757.95,8.2348233,12.32907348,43363,76229985.85000001,1630.9735984,1605.30008581,1566.17604319,1480.53764062,3380111000,Process Industries,462750000,22.45438917,
SRHHYPOLTD,SREE RAYALASEEMA H,8119817758,551.4,16.6984127,16.83441042,436594,240737931.6,478.98013227,460.40279863,443.22992438,397.48493752,12672724000,Process Industries,1525856000,4.76433278,
SDBL,SOM DIST & BREW LTD,5444972749,81.65,4.94858612,16.72623302,169081,13805463.65,73.84614793,71.31409095,67.44350194,55.63063418,3627609000,Consumer Non-Durables,168922000,32.23365073,
CSLFINANCE,CSL FINANCE LTD,4753989884,235.15,2.5065388,-5.12406698,48683,11447807.45,,,,,724608000,Finance,467881000,10.16068163,
RAJTV,RAJ TEL NETWORK,2728046258,56,4.08921933,50.94339623,1028995,57623720,43.8430062,40.83581187,39.30163808,39.39210959,692604000,Consumer Services,120759000,22.59083181,
LOTUSEYE,LOTUS EYE HOSPITA,1301850195,63.45,1.43884892,22.13666987,104003,6598990.35,55.90185499,53.88181577,52.74001877,51.76241183,389099000,Health Services,58549000,22.23522511,
