Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
DELPHIFX,DELPHI WORLD MONEY LTD,5275175945,562.3,19.99573197,10.42812255,18695,10512198.5,512.84136207,511.44859232,518.78289631,,11294604000,Finance,150037000,8.36732,
BECTORFOOD,MRS BECTORS FOOD SPE LTD,16485934283.999998,336.4,19.99286606,13.36141533,1555042,523116128.7999999,298.81784116,302.63953113,323.58842169,369.38507147,8615930000,Consumer Non-Durables,1262810000,16.0384,
EMMBI,EMMBI INDUSTRIES,1524015099,103.6,19.97683845,12.7312296,281455,29158738,92.51803836,93.08182265,96.45111107,99.0295671,2727170000,Process Industries,450060000,10.9485,
BROOKS,BROOKS LAB LTD,1793424128,87.45,19.95884774,11.68582375,179151,15666754.95,81.09647692,83.66812043,89.70749693,97.08432715,771017000,Health Technology,-152761000,,
SMLISUZU,SML ISUZU LTD,7161294264,586.6,18.38546922,18.44522968,299518,175697258.8,511.03184502,512.84315134,549.70891193,579.37511907,5875860000,Producer Manufacturing,-479600000,,
MOREPENLAB,MOREPEN LABORATORI,16463639437.999998,42.55,16.41586867,7.31399748,7857160,334322158,39.27630257,40.04445454,43.38383195,48.34585244,11779773000,Health Technology,1492175000,12.3751,
MARKSANS,MARKSANS PHARMA LTD,18644238276,52.35,15.05494505,5.54435484,4662475,244080566.25,48.42093557,48.65308595,51.22788845,59.30778903,13695954717,Health Technology,2906110000,5.6451,
APCL,ANJANI PRTLND CEMT,5895359875,267.3,14.54896079,8.19672131,114255,30540361.5,250.82713412,256.50021672,274.63316477,309.52891282,4072000000,Non-Energy Minerals,1480400000,2.93574,
INDORAMA,INDO RAMA SYNTHETC,17142079299,75.55,14.46969697,11.8430792,961259,72623117.45,68.57673157,68.31995008,68.56697979,58.91893588,20411400000,Process Industries,2748800000,17.5212,
ASTRON,ASTRON PAPER & BOA,1990199965,48.25,12.86549708,9.28652322,796222,38417711.5,44.33593496,44.00655933,44.98922423,48.97857545,4330469594,Process Industries,376717000,7.65847,
