Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
VOLTAS,VOLTAS LTD,286959786522,856.95001,-1.21044439,4.9155265,727956,623821901.47956,841.6832785,840.70566567,844.29742462,894.29578106,79246600000,Producer Manufacturing,6152100000,45.35714415,
MAHINDCIE,MAHINDRA CIE AUTO,140288198213,373.10001,0.8787346,0.02681233,440043,164180047.70043,367.24019293,367.10195736,369.18072294,324.04987576,87530000000,Producer Manufacturing,12106590000,11.58775495,
CGCL,CAPRI GLOBAL CAPIT,130669977222,659.04999,4.12354524,10.38439009,64352,42411184.95648,621.22115724,618.16094074,640.78857515,660.06050712,9807380000,Finance,3839330000,48.85736762,
TTKPRESTIG,TTK PRESTIGE,100113971375,726.5,0.63023616,1.8220042,22148,16090522,716.42838285,715.66829773,734.71817497,812.28795934,27224500000,Consumer Durables,3874300000,24.41444167,
POLYMED,POLY MEDICURE LTD,92202514168,967.29999,0.57184446,3.52097274,28647,27710242.81353,949.51672414,948.65964359,940.47312558,901.99530549,9188600000,Health Technology,2379208000,37.91652271,
JUBLINGREA,JUBILANT INGREVIA LTD,64803534078,407.14999,0.20920503,1.7874975,189979,77349947.95021,399.65373448,398.88813509,421.90205922,479.00349247,49493580000,Process Industries,5874600000,11.52661187,
GRAPHITE,GRAPHITE INDIA,55887186591,288.60001,0.89145957,7.88785421,1765532,509532552.85532,279.06406433,278.31684511,294.52086874,358.29275331,30015000000,Process Industries,2900000000,14.92316779,
LUXIND,LUX INDUSTRIES LTD,41110995696,1342.4,-1.87851765,9.85270049,332949,446950737.6,1260.82353178,1252.23364963,1310.24780609,1655.0132531,22834500000,Consumer Non-Durables,2790300000,15.91606483,
NAVA,NAVA LTD,37620528785,238.89999,-0.80964082,3.57684819,401942,96023939.78058,233.59275971,233.29091463,234.71329347,212.50472742,33394828000,Utilities,16146093000,4.61005277,
KSCL,KAVERI SEED COMPAN,28808131690,513.45001,-0.32032034,2.72081619,35069,18006178.40069,509.11932946,508.87425131,513.63953539,512.11778178,9676108000,Process Industries,2575003000,9.13487312,
WOCKPHARMA,WOCKHARDT,25063015811,171.2,-1.4676259,1.27181307,297325,50902040,168.88071701,168.80935108,179.12454626,222.48031415,32100000000,Health Technology,530000000,90.55286002,
WENDT,WENDT (INDIA),15810700195,9031.7998,14.4533477,6.25646824,26760,241690962.64800003,8423.33100908,8389.91712514,8296.35215411,7745.66887181,1783345000,Producer Manufacturing,506400000,29.62322313,
INOXGREEN,INOX GREEN ENERGY SER LTD,12696400000,42.450001,-2.52582784,8.56778305,666647,28299165.816647,41.4664918,41.46466642,43.29903377,,1721663000,Utilities,,,
IMPAL,INDIA MOTOR PARTS,8428367386,718.04999,6.3777763,11.26520683,34633,24868225.30367,666.82695521,664.82198844,681.33732672,720.25782905,6460900000,Distribution Services,653600000,11.51173101,
AVROIND,AVRO INDIA LTD,1209980000,131.89999,9.96247603,9.0082562,189847,25040817.40153,122.80037717,122.71712664,124.24725756,115.25033726,644482000,Consumer Durables,84074000,15.53546875,
