Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
JSWENERGY,JSW ENERGY LTD,532173054236.0001,340.85,4.98998922,15.83687341,1337001,455716790.85,313.221303,311.68162578,312.94012861,276.60611254,68533700000,Utilities,30521500000,7.68005,
IDBI,IDBI BANK LTD,482782881641,45.25,0.66740823,5.84795322,7597287,343777236.75,44.19202303,44.15941588,45.24201277,44.6481826,248026783000,Finance,,,332036000000
DALBHARAT,DALMIA BHARAT LTD,295002589558,1586,0.57708162,10.7773975,228072,361722192,1498.57971167,1496.28461821,1604.08001791,1756.71270925,104340000000,Producer Manufacturing,24760000000,11.117,
UNIONBANK,UNION BK OF INDIA,285008978408,43.25,3.59281437,15.48731642,17255233,746288827.25,40.29588639,40.15709114,41.46838983,41.14185219,831899537000,Finance,,,-34976600000
TRIDENT,TRIDENT LTD,275691188367,54.1,0.09250694,6.60098522,3552336,192181377.6,53.24563567,53.23273791,53.6768351,42.34466417,43066300000,Process Industries,14183200000,14.7897,
LALPATHLAB,DR LAL PATHLABS LTD,227689867212,2777.55,1.678442,6.21403032,267026,741678066.3000001,2664.1663378,2654.27885436,2793.94986926,3114.33219764,15812660000,Health Services,5617000000,48.8209,
CLEAN,CLEAN SCIENCE & TECH LTD,217053136029,2031.55,-0.58721343,2.24464632,92121,187148417.55,2018.00572332,2016.59564701,2072.95448798,,,Process Industries,,,
PFIZER,PFIZER LTD,201056695231,4455.2,0.86484039,0.90139059,22998,102460689.6,4402.81272969,4402.6824849,4486.32961096,4887.89748482,22385500000,Health Technology,7960200000,27.4178,
RAMCOCEM,RAMCO CEMENTS(THE),185879401506,801.85,1.94520374,8.40205489,472877,379176422.45,766.23072323,763.12149244,806.6699127,909.5548937,52896200000,Non-Energy Minerals,14441400000,16.3332,
CENTRALBK,CENTRAL BANK OF IN,167542124822,19.4,0.51813472,8.68347339,2523469,48955298.59999999,18.82037285,18.80508947,19.42790917,20.32699392,260128326000,Finance,,,-281667000000
GILLETTE,GILLETTE INDIA LTD,164315838914,5121,1.65353237,5.49192485,5360,27448560,4967.6591411,4967.09373473,5053.83970644,5382.28099726,20094200000,Consumer Non-Durables,4320500000,39.3964,170770000000
UCOBANK,UCO BANK,147416961324,12.45,0.8097166,10.66666667,4071562,50690946.9,11.9849166,11.9542242,12.26718193,12.95107205,181873735000,Finance,,,47858200000
BAJAJELEC,BAJAJ ELECTRICALS,126378760411,1116,1.40384353,4.21627679,126302,140953032,1078.53600842,1076.93031119,1109.67130873,1112.40772501,45762598000,Consumer Durables,2596500000,36.3913,
TTKPRESTIG,TTK PRESTIGE,117052605537,843.75,-0.18336685,5.00933416,156574,132109312.5,833.52134723,832.87241273,860.69367535,888.38254329,21869300000,Consumer Durables,4242899999.999999,28.8125,
GODREJAGRO,GODREJ AGROVET LTD,105181837692,529.85,-2.94009892,19.12095324,1277142,676693688.7,483.31824813,478.49606672,490.60405007,537.67534665,62496900000,Process Industries,6084000000,20.5972,
CESC,CESC,104587509310,82,3.92902408,6.49350649,5437243,445853926,78.1419216,77.78395191,79.81429079,80.83867927,115851100000,Utilities,30670000000,6.47924,
ZYDUSWELL,ZYDUS WELLNESS LTD,100255629048,1578.65,0.25720818,7.51915546,50779,80162268.35000002,1527.77195976,1523.51410097,1588.98027394,1845.1604835,18659000000,Consumer Non-Durables,3486100000,35.647,
ROUTE,ROUTE MOBILE LTD,99943007170,1607.5,1.48038256,7.74128686,182291,293032782.5,1560.04420987,1558.97713903,1606.83010564,1691.85554498,14061748000,Communications,2122552000.0000005,41.5341,
FINPIPE,FINOLEX INDUSTRIES,98717883145,168.3,5.8157812,12.80160858,1113708,187437056.4,156.693189,155.99808965,164.11373489,175.91988937,34537500000,Producer Manufacturing,11629100000,7.31197,
FSL,FIRSTSOURCE SOLUTI,92386130505,132.8,0.18860807,4.85590209,4364144,579558323.2,129.09267649,129.0809238,137.57689189,154.2740677,50779800000,Commercial Services,9492790000,10.6819,135067000000
JUBLINGREA,JUBILANT INGREVIA LTD,79234406623,526.9,5.92019298,13.89969736,1323745,697481240.5,487.97471877,487.47458683,510.06621825,548.23300919,6834450000,Process Industries,8065800000,9.36576,
PRINCEPIPE,PRINCE PIPES FITTINGS LTD,75562972113,696.5,1.9094301,11.68123146,424373,295575794.5,658.06533075,654.29841125,664.77649642,654.5804284,20714860000,Producer Manufacturing,4218979999.999999,11.9895,
SUNTECK,SUNTECK REALTY LTD,72060719211,481.8,-2.18251954,7.13809206,446781,215259085.8,463.80617003,462.09192046,469.86778564,439.04574777,6307074000,Finance,1412906000,29.3756,
JUBLPHARMA,JUBILANT PHARMOVA LTD,69351008772,466.15,6.89062142,16.56664166,527976,246116012.39999995,424.47471425,423.53045424,451.46085546,567.9346555,60985350000,Health Technology,12836000000,8.90589,
ORIENTELEC,ORIENT ELECTRIC LTD,68716275826,332.5,2.67098966,3.90625,144888,48175260,324.35109305,323.83576654,330.94908718,330.82843569,20293800000,Consumer Durables,2474800000,29.2052,
EQUITASBNK,EQUITAS SMALL FIN BNK LTD,67546889322,55,2.04081633,6.7961165,869064,47798520,52.93295716,52.7700489,53.9191009,55.98383082,36124307000,Finance,,,89412100000
SWSOLAR,STERLING & WILSON SO LTD,65747708940,358.3,3.3607385,13.87255681,1421205,509217751.5,330.21180722,327.6203629,340.71793739,344.96316663,50512200000,Industrial Services,-11330900000,,
GLS,GLENMARK LIFE SCIENCE LTD,59499193662,508,4.86118278,5.9989567,835094,424227752,481.00507821,478.81106027,503.77472658,,18733190000,Health Technology,6447520000,,
CAPLIPOINT,CAPLIN POINT LABOR,59092584240,769.65,-0.88854549,11.72969442,215111,165560181.15,725.60159501,723.53015555,744.16040251,746.67669207,10482575000,Health Technology,3804300000,8.26188,
OLECTRA,OLECTRA GREENTECH,56508482498,721.75,4.99709049,18.45560479,405146,292414125.5,668.85342661,664.5225359,690.98822917,583.44421266,2813761000,Producer Manufacturing,700918000,81.4437,
JBMA,JBM AUTO LTD,56102352911,501.95,4.71471785,13.7305993,289456,145292439.2,462.26353423,460.76885129,472.99953193,371.74648789,19820431000,Producer Manufacturing,3042900000,13.5332,
RALLIS,RALLIS INDIA LTD,48617221832,257.4,3.00120048,10.68587401,600079,154460334.6,245.02045488,244.52192125,248.88908965,267.12012178,24294350000,Process Industries,2946200000,13.9289,
HEIDELBERG,HEIDELBERGCEMENT I,44971374691,205.5,3.52644836,9.25039872,280249,57591169.5,195.03672053,194.74936225,202.10877215,223.23781673,21166700000,Non-Energy Minerals,4681400000,9.98314,
AARTIDRUGS,AARTI DRUGS LTD,43531259848,503.35,7.00467687,19.61739544,826414,415975486.9,456.36686335,455.14472075,473.68960634,549.64005779,21547798000,Health Technology,3243600000,15.3517,
LAOPALA,LA-OPALA RG LTD,41047798645,365.8,-1.04152577,2.60869565,250732,91717765.60000002,358.86143285,358.48806301,363.4452043,335.11401391,2104649000,Consumer Durables,1172838000,30.8166,
KARURVYSYA,KARUR VYSYA BANK,38833175009,49.95,2.77777778,9.6597146,4067779,203185561.05,47.46135794,47.26735021,47.9427437,48.65332726,65268511000,Finance,,,-2759670000
INDOCO,INDOCO REMEDIES LTD,35487101302,387,0.57172557,5.79551668,99278,38420586,383.26377353,383.04097856,388.72930341,398.29838289,12189402000,Health Technology,3015100000,14.365,
IPL,INDIA PESTICIDES LTD,34266899672,296.05,-0.60433104,8.94204232,196275,58107213.75,283.3996485,282.63939573,290.57565963,,6426340000,Process Industries,,,
NILKAMAL,NILKAMAL LTD,33053393773.999996,2246,1.64965717,4.06338322,5384,12092464,2149.23568407,2142.2914191,2197.38510294,2280.64529036,20922016000,Consumer Durables,2499506000,11.856,
ARVIND,ARVIND LTD,32534138659,128.1,2.68537074,10.57401813,2785746,356854062.59999996,120.00166201,119.25136956,121.85213535,111.34680861,49642200000,Process Industries,7613700000,9.94728,
RTNPOWER,RATTANINDIA POWER,31307717320,6.05,4.31034483,7.07964602,29011095,175517124.75,5.73477569,5.73169137,5.86433051,5.33548539,15598612000,Utilities,8373900000,13.1806,
INDOSTAR,INDOSTAR CAP FIN,29595064545,249.1,4.44444444,18.0289031,252399,62872590.9,228.56798468,228.39977064,234.5229142,266.00849016,12647801000,Finance,2179400000,11.2663,89368400000
TATAMETALI,TATA METALIKS,26245639389,833.5,0.47010608,6.72215109,142665,118911277.5,807.6237927,806.57784447,817.75593974,889.24067928,19166650000,Non-Energy Minerals,4642200000,6.78091,
HERANBA,HERANBA INDUSTRIES LTD,25102449237,653,4.07203761,8.02315964,310076,202479628,625.86013021,624.26128388,636.68544151,689.27402105,12186470000,Process Industries,2549190000,,
BAJAJCON,BAJAJ CONSUMER,24808877194,177.3,5.34759358,18.04260985,2511853,445351536.9,163.67598255,162.60228566,169.33661287,204.98496671,9070435000,Consumer Non-Durables,2008630000,13.8632,
AMRUTANJAN,AMRUTANJAN HEALTH,24701344264,847.35,0.14773667,4.54012707,31677,26841505.95,831.04447345,829.94156207,839.26823673,803.79981331,3328440000,Health Technology,755085000,19.9501,
SURYAROSNI,SURYA ROSHNI,23910025830,460,4.66439135,10.60351046,268839,123665940,431.17395007,430.16590814,455.2423956,505.67699393,55430900000,Producer Manufacturing,4106800000,7.18621,
MSTCLTD,MSTC LTD,23270719645,331.7,0.39346247,15.33379694,495873,164481074.1,314.42881852,313.16439723,320.94289855,317.28535017,7799820000,Retail Trade,310660000,9.43506,
SHARDAMOTR,SHARDA MOTOR INDUS,22943899485,785,1.51299625,6.2605753,13097,10281145,762.20922332,759.99536997,764.32302856,684.1842114,17365360000,Producer Manufacturing,2159522000,6.85302,
BEPL,BHANSALI ENG POLYM,22778842735,138.15,0.6190823,8.56581532,569199,78634841.85000002,132.91037358,132.40257793,137.43796244,153.40985109,12919475000,Process Industries,5815632000,4.80764,
BOMDYEING,BOMBAY DYEING &MFG,21892699066,104.65,-1.18035883,7.38840431,3154076,330074053.40000004,101.33574959,101.07587986,102.82795297,97.68256046,11824700000,Process Industries,1272000000,131.926,
SIYSIL,SIYARAM SILK,21782869234,488.45,4.64916979,16.86804642,304417,148692483.65,443.17583336,439.56563138,443.60000682,403.7846198,10892457000,Process Industries,2955600000,16.5742,
JAICORPLTD,JAI CORP LTD,20807199984,118.5,1.58594085,9.36778957,2475116,293301246,113.31694092,112.77771322,116.28835919,120.89289869,4715081000,Process Industries,627900000,31.369,
RAMCOIND,RAMCO INDUSTRIES,20387483788,239,1.74542358,18.8463451,110431,26393009,221.13343401,219.97425244,228.63365434,252.32044151,12092285000,Non-Energy Minerals,2273300000,10.9408,
BAJAJHIND,BAJAJ HINDUSTHAN S,20003457176,15.95,2.24358974,11.14982578,7501266,119645192.69999997,15.10311385,15.07227688,15.12370367,14.26107488,66659300000,Process Industries,2309300000,30.4434,
MOREPENLAB,MOREPEN LABORATORI,19814845217,44.35,1.02505695,20.51630435,4489167,199094556.45,40.88661577,40.78673036,43.44116898,48.26229555,11779773000,Health Technology,1492175000,12.3751,
INEOSSTYRO,INEOS STYROLUTION,19643140654,1118.8,0.28234661,13.9249529,27632,30914681.6,1052.79775157,1048.82688873,1111.3160245,1230.32577259,16314840000,Process Industries,5611296000,3.62273,
KTKBANK,KARNATAKA BANK,19089903526,62,1.14192496,11.31059246,1931974,119782388,58.52410853,58.47314607,60.29704589,62.91431102,77293643000,Finance,,,
JAGRAN,JAGRAN PRAKASHAN L,17791960113,68.6,1.47928994,6.02782071,540223,37059297.8,66.2488335,66.22656451,66.9560754,63.81686277,12891826000,Consumer Services,3766047000,7.77461,
GABRIEL,GABRIEL INDIA,17222908164,121.3,1.08333333,8.69175627,467189,56670025.69999999,117.00925219,116.88517534,121.05476746,128.82797107,16928160000,Producer Manufacturing,1593110000,11.8922,
SWARAJENG,SWARAJ ENGINES,17021632624.000002,1419.8,1.36360391,8.47690721,8081,11473403.8,1355.99879674,1353.71300647,1405.00880504,1531.5646432,9865716000,Producer Manufacturing,1704600000,10.451,
RPSGVENT,RPSG VENTURES LTD,16965975779,656,2.62828536,10.35410884,43368,28449408,620.25554509,619.28835266,641.13192473,649.06404224,55992500000,Finance,9124700000,5.15082,
CARERATING,CARE RATINGS LTD,15641517641,570.35,8.01060506,12.15219742,296885,169328359.75,526.07522859,522.73261413,540.69348827,587.03092133,2484469000,Commercial Services,876863000,7.56246,
HERITGFOOD,HERITAGE FOODS LTD,15353097523,336.75,1.47657074,9.76205997,198835,66957686.25,327.54672756,327.21886576,342.44954515,387.66470148,24731130000,Consumer Non-Durables,2047610000,5.1133,
UJJIVAN,UJJIVAN FIN SERV,14996824957,130.15,5.77001219,24.42638623,5323828,692896214.2,114.4576374,113.24974693,118.46593734,152.63205137,31837581000,Finance,7086788000,6.00122,
GALLISPAT,GALLANTT ISPAT LTD,14781583145,56,6.87022901,10.67193676,222971,12486376,52.28475703,51.89916397,51.52685992,50.2278441,10971435000,Non-Energy Minerals,1595391000,8.23572,
SASKEN,SASKEN TECHNOLOGIE,14408198524,973.2,1.64499452,5.49021733,29611,28817425.2,942.54314408,939.39857801,983.78610331,1083.50001448,4448352000,Technology Services,1340781000,8.87981,
SANGHIIND,SANGHI INDUSTRIES,12788450191,50.5,-0.68829892,14.51247166,1394371,70415735.5,46.81982671,46.59625244,49.58803884,54.75860876,9392300000,Non-Energy Minerals,2425180000,9.96724,
AJMERA,AJMERA REALTY & IN,12701811341,376,4.99860374,16.96997978,94171,35408296,342.72018703,341.97633893,350.27617893,313.22111192,3467167000,Finance,1016200000,12.7924,
HONDAPOWER,HONDA INDIA POWER,12644072933,1254.9,0.57303146,2.21968802,8679,10891277.1,1236.78105841,1235.77774796,1256.55992028,1245.06115628,9259000000,Producer Manufacturing,964000000,12.8026,
IGARASHI,IGARASHI MOTORS IN,12320907949,394.15,0.97348533,13.21269568,199830,78762994.5,369.2574537,367.15399437,391.20861236,438.97019461,5328605000,Producer Manufacturing,649457000,12.564,
SUNFLAG,SUNFLAG IRON & STE,12218879389,80.9,19.32153392,27.50197006,4159628,336513905.20000005,68.91243732,68.58945292,70.31126042,73.1743414,18912700000,Non-Energy Minerals,4247300000,5.15883,
LUMAXTECH,LUMAX AUTO TECHNOL,11794690121,174.05,0.43277553,3.32442861,97703,17005207.15,172.41032506,172.32796238,172.63543111,159.36521523,11079285000,Producer Manufacturing,1486733000,10.8806,
ITDCEM,ITD CEMENTATION IN,11681555603,69.3,1.83688464,8.70588235,755535,52358575.5,66.28915914,66.17363032,69.04449844,74.59606842,27183146000,Industrial Services,3230733000,6.85501,
CHEMCON,CHEMCON SPECIAL CHEM LTD,11064302233,316.05,4.58305758,17.62188314,386171,122049344.55,287.29448707,286.35389667,304.56751395,370.8049264,2432684000,Process Industries,749530000,15.4562,
QUICKHEAL,QUICK HEAL TECHNOL,11059530190,193.8,1.73228346,9.52246397,134035,25975983,185.41367438,185.31003048,193.86063894,211.30731243,3330440000,Technology Services,1257670000,5.06707,11221800000
UDAICEMENT,UDAIPUR CEMENT WORKS LTD,10307664585,33.6,1.51057402,19.14893617,328616,11041497.6,31.33353242,31.32414191,33.00721694,,7351000000,Non-Energy Minerals,1465600000,7.37286,
LUMAXIND,LUMAX INDUSTRIES,9866531700,1043.65,-1.3563327,17.31017816,15846,16537677.9,960.33909516,959.73952542,1022.18158681,1240.85023697,14259807000,Producer Manufacturing,1271525000,17.6084,
PARAGMILK,PARAG MILK FOODS,9800822115,107.45,4.47253281,12.16075157,1546713,166194311.85,100.94051661,100.77530215,104.63474607,116.55224162,18256120000,Consumer Non-Durables,1654470000,11.0333,
SAKSOFT,SAKSOFT LTD,9778083661,944.35,1.64137337,5.28457551,19960,18849226,920.504226,919.70538911,930.05154312,852.55958895,3858070000,Technology Services,724234000,4.88332,
URJA,URJA GLOBAL LTD,9326378036,18.6,4.78873239,9.09090909,4820399,89659421.4,17.92612375,17.86268766,17.9579372,13.60516824,1484595154,Utilities,6922000,,
DREDGECORP,DREDGING CORP IND,9259600342,338.4,2.25109533,7.58226037,186772,63203644.8,323.68245549,322.80422439,325.65701694,337.11544466,7637640000,Transportation,47033000,,
KELLTONTEC,KELLTON TECH SOLU,8945160014,97.25,4.96492175,18.02184466,1604955,156081873.75,89.30361667,88.77382628,87.76525632,73.11808876,7756321107,Technology Services,1081395000,6.93657,
MEDICAMEQ,MEDICAMEN BIOTECH LTD,8805724745,796.15,10.33120843,26.65447025,267024,212591157.6,690.89470048,679.96861235,698.36240327,,1127160827,Health Technology,229148000,33.3388,
OCCL,ORIENTAL CARB & CH,8370697764,889.9,6.84355865,11.22359705,19574,17418902.6,827.31582875,822.76900407,850.97068231,936.63208785,3710735000,Process Industries,1008370000,8.17162,
BLISSGVS,BLISS GVS PHARMA,8175004237,80.5,2.22222222,20.32884903,353644,28468342,75.14120721,75.0028587,80.70513092,99.78401695,5686875000,Health Technology,414662000,10.3545,
GICHSGFIN,GIC HOUSING FINANC,7592999851,142.05,0.67328136,7.24801812,146077,20750237.85,137.0491484,136.98274859,140.76887737,145.33333626,12288000000,Finance,3538600000,10.8843,
VIMTALABS,VIMTA LABORATORIES,7554239280,380.55,11.02844639,17.29079982,257846,98123295.3,341.2645933,340.53725904,352.81422759,329.14800142,2085670000,Commercial Services,739290000,7.33339,
