Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
UMAEXPORTS,UMA EXPORTS LTD,2382578741,64,-9.21985816,31.95876289,966951,61884864,56.76496684,52.05573588,47.46387683,48.07072285,14855242000,Distribution Services,349126000,8.76082773,
CGCL,CAPRI GLOBAL CAPIT,165592274586,759.25,-7.0799145,1.59909142,296308,224971849,754.28415015,733.82591902,700.32374536,674.25585554,14649970000,Finance,3763790000,59.94018385,
NECLIFE,NECTAR LIFESCIENCE,4812640234,20,-6.54205607,11.11111111,1187160,23743200,18.57392355,17.98909108,17.67790016,19.90111457,15246089000,Health Technology,539468000,22.56294949,
SHRADHA,SHRADHA INFRAPROJECTS LTD,1134978488,52.5,-6.33362902,22.09302326,38145,2002612.5,51.20652389,48.97832676,46.73651359,40.50996469,904222000,Industrial Services,122330000,21.79559787,2272400000
CCHHL,COUNTRY CLUB HOSPI,1180215366,6.9,-6.12244898,-12.10191083,211796,1461392.4,7.31695534,7.25507854,7.18314037,7.33551553,641628000,Consumer Services,-378659000,,
LANDMARK,LANDMARK CARS LTD,28933800000,686.25,-6.01246577,1.35883762,651284,446943645,696.5885957,685.32303997,648.52487979,,,Retail Trade,,,
MCLEODRUSS,MCLEOD RUSSEL INDI,2329362794,20.950001,-5.84269213,9.11458286,3867660,81027480.86766,20.07246491,19.96944654,20.13583801,22.56810391,13695700000,Consumer Non-Durables,933700000,23.33968383,
VIKASECO,VIKAS ECOTECH LIMI,3481273951,3.45,-5.47945205,13.1147541,20311423,70074409.35000001,3.20407863,3.09388908,2.99590632,3.19000553,4026689000,Process Industries,219147000,18.5219508,
FCONSUMER,FUTURE CONSUMER LTD,1917153238,0.95,-5,0,2752220,2614609,0.98538709,1.00486538,1.00703642,1.5560817,3811508000,Finance,-783791000,,
SURANI,SURANI STEEL TUBES,1876330000,215.2,-4.98896247,20.25705504,90000,19368000,209.15302373,204.66809416,168.19903719,88.29953676,1236034000,Non-Energy Minerals,,,
GISOLUTION,GI ENGINEERING SOL,1176426008,12.7,-4.86891386,-14.18918919,112342,1426743.4,15.29115271,17.51332156,16.70611868,8.83468886,8403847000,Industrial Services,8341000,141.34228606,
SHREYANIND,SHREYANS INDUSTRIE,3253713789,225.5,-4.85232068,2.73348519,53999,12176774.5,230.75111307,222.49199512,200.15474007,163.1338244,8655304000,Process Industries,1140091000,1.82057554,
SAKSOFT,SAKSOFT LTD,34789239442,314.70001,-4.80943724,21.03846538,1123703,353629345.33703,293.64500717,269.67216365,228.32869597,161.12847607,6656040000,Technology Services,1081526000,30.8809538,
SIGIND,SIGNET INDUSTRIES,1696159924,54.900002,-4.77016462,24.77273182,371722,20407538.543444,50.14217474,46.30578726,41.88408805,39.50262638,10176886000,Process Industries,694767000,6.67535292,
NGLFINE,NGL FINE CHEM LTD,10597782203,1635.5,-4.66336345,4.23836839,6863,11224436.5,1646.12179014,1593.39503747,1518.28058808,1537.83163948,2780808000,Health Technology,334377000,31.03546058,
RAJTV,RAJ TEL NETWORK,2549983467,46.099998,-4.65356793,-21.59864152,16809,774894.866382,49.65569643,48.83560802,46.86295713,45.46675753,847876880,Consumer Services,57042020,47.81525807,
JYOTISTRUC,JYOTI STRUCTURES,4771648367,7.2,-4.63576159,-22.16216216,1137567,8190482.4,8.21465786,8.14359983,7.76062252,10.30976028,2292312000,Utilities,-1181000,,
TOTAL,TOTAL TRANSPORT SYS LTD,2606120000,154.14999,-4.61016061,7.04860417,54130,8344138.9587,157.68976822,151.11249626,143.48014597,135.35593632,5902700000,Transportation,,,
TIRUPATI,SHREE TIRUPATI BAL,1139629519,107.5,-4.44444444,-11.8852459,1000,107500,126.62131619,137.32005156,136.27104794,93.09006815,1762494000,Process Industries,,,
VIKASLIFE,VIKAS LIFECARE LTD,4856835299,3.25,-4.41176471,12.06896552,25072940,81487055,3.09061756,3.03714767,3.14728595,3.90896896,4760480000,Distribution Services,117630000,43.2541809,
JINDALSAW,JINDAL SAW LTD,78931306442,235.95,-4.24106754,2.14285714,1051107,248008696.64999995,237.34733044,225.15557741,197.76562021,144.72874272,171194114000,Non-Energy Minerals,16653099999.999998,7.17732035,86834900000
BOHRAIND,BOHRA INDUSTRIES LTD,1226695730,82.25,-4.13753249,-9.31642478,1368,112518,88.27101307,90.35748841,94.85081473,,0,Process Industries,,,
BETA,BETA DRUGS LTD,7638156562,761.65002,-4.13467338,-4.7937475,9200,7007180.184,785.52446696,776.53305441,750.75682009,709.29508911,2271135994.25,Health Technology,531278330,14.31818251,
PRITIKAUTO,PRITIKA AUTO INDUS LTD,1627140420,17.65,-4.07608696,2.9154519,802205,14158918.25,17.52797409,17.18407683,16.6261393,16.35792976,3620345000,Producer Manufacturing,415314000,6.02867089,
MAXVIL,MAX VENTURES & IND,31442653314,205.2,-4.02245089,3.68873692,228226,46831975.2,205.84942393,201.80988112,188.21735696,158.66210897,1073420000.0000002,Process Industries,316727000,123.17363949,
MAYURUNIQ,MAYUR UNIQUOTERS L,23268508776,509,-3.99849295,7.79330564,246969,125707221,495.32324666,490.47866945,484.17917978,460.57753618,7756339000,Process Industries,1387119000,15.68052617,
FACT,FERTILIZERS & CHEM,251905130065,373.75,-3.9820167,13.60182371,2171909,811750988.75,346.95904663,332.27980283,311.23508137,244.68064427,27190174000,Process Industries,9671100000,26.0472056,
MOREPENLAB,MOREPEN LABORATORI,15503747593,29.200001,-3.94736513,7.55064825,9509760,277685001.50976,27.94827502,27.31950813,26.97297354,29.97055187,14175300000,Health Technology,795330000,19.09613568,
RPOWER,RELIANCE POWER,62489995585,16.1,-3.88059701,13.78091873,233929319,3766262035.9,15.2025358,14.26315699,13.08019696,13.13887017,75426900000,Utilities,18849700000,15.11509444,
VELS,VELS FILM INTERNAT,1315970000,98.099998,-3.77636292,-3.06324308,4800,470879.9904,99.84626396,98.20772327,,,599212000,Consumer Services,,,
AVG,AVG LOGISTICS LTD,3188154736,261,-3.7610655,17.75321984,49237,12850857,249.11891981,234.46963757,204.35885374,138.11078198,4271082000.000001,Transportation,,,
LODHA,MACROTECH DEVELOPERS LTD,622878267666,624.20001,-3.68026855,7.26007376,1809974,1129785788.89974,613.09903484,578.73367178,528.64395128,503.53169173,94703600000,Finance,8887400000,78.25549291,
JUBLINDS,JUBILANT INDUSTRIE,8642488493,553,-3.66692629,16.27417754,250219,138371107,502.93737511,482.9414234,452.62537012,434.13378815,14729200000,Process Industries,1040200000,10.10814122,
MEP,MEP INFRASTRUCTURE,2581085796,13.65,-3.5335689,-8.69565217,384606,5249871.9,14.06641323,13.80315483,13.78668447,15.61553966,2445570000,Transportation,-1416267000,,
HPIL,HINDPRAKASH INDUSTRY LTD,1049082466.0000002,98.300003,-3.48551497,-2.67326436,6116,601202.818348,98.1772493,95.41049666,91.90986886,,1007854000,Process Industries,30399000,41.26206342,
UNITECH,UNITECH LTD,3817366501,1.4,-3.44827586,-9.67741935,845692,1183968.8,1.45504629,1.4358881,1.42273453,1.61868265,5188012000,Finance,,,
ALKALI,ALKALI METALS LTD,1211718167,115,-3.44248531,-14.81481481,22079,2539085,119.37279117,114.40508779,109.13532748,109.02373637,882327000,Process Industries,96713000,14.85658771,
MOTOGENFIN,MOTOR & GEN FINANC,1316724525,32.900002,-3.37737749,7.86885902,5433,178745.710866,31.96000671,30.80482177,30.06961312,28.81248183,89955000,Finance,-8692000,,
CORDSCABLE,CORDS CABLE INDUST,1396975892,104.4,-3.33333333,8.80667354,402114,41980701.6,98.02688422,93.97821776,85.28878633,72.24376229,5262551000,Producer Manufacturing,395355000,4.94186463,
RSSOFTWARE,RS SOFTWARE (I),1005195222,37.900002,-3.31632389,8.90805485,91337,3461672.482674,36.17306495,35.20225734,32.77777151,29.25466264,301267000,Technology Services,-50469000,,
ARTNIRMAN,ART NIRMAN LTD,1220350000,47.299999,-3.27198964,-7.70731902,15812,747907.584188,47.5413766,47.0820989,49.56906669,63.77999247,368250000,Consumer Durables,,,
BEARDSELL,BEARDSELL LTD,1113844418,28.15,-3.26460481,-10.63492063,85880,2417522,30.36447166,29.36260127,26.51646056,22.94360675,2320100000,Process Industries,177700000,8.0469579,
HEG,HEG LTD,63219443047,1586,-3.25138779,15.7790999,2243775,3558627150,1427.30139788,1339.75309659,1219.34893416,1140.26961546,24672400000,Electronic Technology,6293700000,9.9313191,
BHAGYANGR,BHAGYANAGAR INDIA,1855070134,56.049999,-3.19516915,12.099998,132232,7411603.467768,53.56515576,51.9356444,50.15524008,47.83413946,18465907000,Producer Manufacturing,346952000,11.65653789,
PVRINOX,PVR INOX LTD,146964116681,1450.95,-3.19255404,1.46503497,1121757,1627613319.15,1446.29089474,1436.14395149,1459.38156519,1600.21301302,37506500000,Consumer Services,10478700000,21.36318596,
SVPGLOB,SVP GLOBAL VENTURES LTD,1415534947,10.7,-3.16742081,-2.72727273,374013,4001939.1,11.16816308,11.71942853,13.1344359,25.7877348,9529879000,Distribution Services,432478000,68.92844479,
LLOYDS,LLOYDS LUXURIES LI,1634630000,70.349998,-3.16586915,12.7403778,72000,5065199.856,65.30353555,58.16595134,51.02289432,,206772928,Retail Trade,,,
EMKAYTOOLS,EMKAY TAPS AND CUT,4065770000,369,-3.1496063,2.21606648,1200,442800,367.01200079,351.9409613,325.85871331,271.23078895,707795427.11,Producer Manufacturing,,,
MURUDCERA,MURUDESHWAR CERAMI,2794758456,47,-3.09278351,0.10649414,109457,5144479,46.44515224,44.34276958,40.64969115,36.26572263,1724068000,Producer Manufacturing,308307000,12.91312379,
PRECOT,PRECOT LTD,2277600037,184,-3.05584826,0.9325288,3815,701960,186.58608857,184.72780375,180.98678084,193.32304509,9854102000,Process Industries,,,
SEJALLTD,SEJAL GLASS LTD,2489650094,236.39999,-3.05516494,0.06348783,867,204958.79133,241.17252889,242.40922691,244.94672749,241.58981686,464270000,Process Industries,36586000,76.17578019,
KEI,KEI INDUSTRIES,208398651934,2242.8999,-3.0118311,5.04893424,239670,537555819.033,2162.68211875,2101.85838555,1975.87408261,1676.26055583,69123300000,Producer Manufacturing,7061700000,28.97957035,
VARDMNPOLY,VARDHMAN POLYTEX,1187216204,51.700001,-3.00187248,4.23387719,19617,1014198.919617,51.27594847,49.04075255,42.74113259,30.11731978,6155104000,Process Industries,-362680000,,
USASEEDS,UPSURGE SEEDS OF A,3509500000,485,-3,-2.61044177,3900,1891500,502.1381349,509.19413119,511.00499266,400.9385273,,Process Industries,,,
