Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
PRUDENT,PRUDENT CORP ADV SER LTD,21144321431,601.15,17.3891818,15.24010352,695305,417982600.75,,,,,2871150000,Finance,,,
ZOMATO,ZOMATO LTD,488560243114,71.05,14.50443191,24.5398773,124103679,8817566392.949999,62.24644211,63.070298,71.24767535,110.65130383,19937890000,Technology Services,-15543940000,-28.35672572,
ADFFOODS,ADF FOODS LTD,14451398403,827.05,14.17822876,12.70782229,186512,154254749.6,744.18703226,742.00443787,751.63867495,787.86294018,3693242000,Consumer Non-Durables,696297000,19.94875377,
UNICHEMLAB,UNICHEM LABS,16700242845,268.1,13.72216331,13.43346732,679566,182191644.60000005,243.99577511,247.29244573,253.56201509,262.01882454,12048666000,Health Technology,295059000,58.749131,
UNIVPHOTO,UNIVERSUS IMAGINGS LTD,6064418491,630.7,13.4352518,30.39073806,36204,22833862.8,498.90829444,479.30535062,512.77059941,516.97485646,469595000,Consumer Durables,104800000,42.3398711,
TIIL,TECHNOCRAFT INDUST,22387336322,1031.75,13.05610344,8.95506627,159879,164955158.25,952.76003446,972.76445379,986.69646914,858.35470411,12945437000,Producer Manufacturing,3561576000,6.891075,
ASHOKA,ASHOKA BUILDCON LTD,20169961892,81.1,12.79554937,12.24913495,3382343,274308017.29999995,74.30637571,76.36204524,82.16004118,91.7974547,49883161000,Industrial Services,16828475999.999998,5.18863181,
PGEL,PG ELECTROPLAST LTD,14687606552,778.35,12.51084128,6.06390952,297536,231587145.6,706.08355768,706.85659621,714.20496733,620.81218248,7032065000,Electronic Technology,629701000,26.49866294,
GAEL,GUJARAT AMBUJA EXP,69259268799,339.8,12.44209133,3.31407723,2013471,684177445.8000001,316.32545891,313.92842903,293.66599265,224.36944525,47053000000,Consumer Non-Durables,6624400000,9.77170292,
WENDT,WENDT (INDIA),12218000000,6817.95,11.94217318,6.75732807,7596,51789148.2,6313.84458034,6227.16876576,5938.79757261,5123.95183273,1788100000,Producer Manufacturing,416700000,29.32085433,
INFOBEAN,INFOBEANS TECHNO. LTD.,15554030831,717.05,11.42968143,8.80880121,50410,36146490.5,666.80970005,681.97872299,684.52451819,542.88187707,2714100000,Technology Services,674822000,23.04908677,
DIXON,DIXON TECHNOLOGIES,203100739808,3804.05,11.19214299,8.41146798,1009276,3839336367.8,3520.01538851,3629.08285893,3932.21934509,4306.97562346,64478750000,Electronic Technology,3407100000,60.05081735,
3MINDIA,3M INDIA LTD,198315924138,19475.05,10.88396642,8.26449267,59624,1161180381.2,18231.86848761,18516.31803812,19541.04819043,22231.7501977,26048314000,Producer Manufacturing,3379226000,55.26249151,
AFFLE,AFFLE (INDIA) LTD,124876241737,1033.45,10.24642629,-0.54852524,1510867,1561405501.15,1006.70983294,1051.14482808,1125.04823457,1117.16652681,10816560000,Technology Services,2131230000,56.45980572,
ORIENTHOT,ORIENTAL HOTELS,9305017116,57.6,10.13384321,3.5971223,315986,18200793.6,55.70653508,57.58637829,58.93199032,49.82697711,2194000000,Consumer Services,234200000,39.73107223,
PPL,PRAKASH PIPES LTD,3904671296,179.55,10.11959522,1.75687164,185635,33330764.25000001,172.77609175,174.75643945,172.63120295,159.26971884,6167500000,Producer Manufacturing,773900000,5.04544682,
MFL,MEGHMANI FINECHEM LTD,51578284689,1366.25,10.0926672,-0.06583038,307643,420317248.75,1289.04175526,1270.26983224,1171.08685596,,15509414000,Process Industries,5094875000,10.12356234,
RKEC,RKEC PROJECTS LTD,1083175567,49.7,10.07751938,7.34341253,291837,14504298.9,46.07237819,46.37514316,49.19486624,59.57312304,2075706712.89,Industrial Services,298794000,5.64330129,2239170000
FINEORG,FINE ORGANIC IND,125672176564,4507.7,10.05933052,1.40601098,328201,1479431647.7,4328.91655989,4339.65457675,4266.82129651,3782.57261774,11332184000,Process Industries,2532254000,49.03851848,
NSIL,NALWA SONS INVEST,6802848204,1462.85,9.9887218,2.38670166,2400,3510840,1429.24106843,1519.5143486,1636.83981362,1627.49617111,561833000,Non-Energy Minerals,792796000,8.78138286,
APOLLO,APOLLO MICRO SYSTE,2429374826,129.05,9.97017469,8.58224653,89034,11489837.7,119.73621511,121.84662171,126.43024817,125.99202983,2030720827,Electronic Technology,413539210,8.34624805,
RTNINDIA,RATTANINDIA ENT LTD,56465713229,44.8,9.93865031,6.41330166,2176855,97523104,41.66508179,41.64693858,43.4151705,43.21252979,1000000,Utilities,-28793000,-1966.64488692,
SBCL,SHIVALIK BIMETAL CON. LTD,16505523622,472.45,9.82101348,15.11939571,141047,66637655.15,424.94580241,436.22167449,456.96176202,358.81943669,2046023000,Producer Manufacturing,668943000,25.10117846,
TIMKEN,TIMKEN INDIA,147759684362,2156.75,9.8057684,11.16981521,533578,1150794351.5,1974.01874552,1958.80095285,1985.78918298,1871.84270286,14033710000,Producer Manufacturing,4175000000,35.02064296,
SANGAMIND,SANGAM INDIA,11335197285,290.6,9.76392823,5.23266341,135495,39374847,276.70415096,290.71722892,307.33927067,271.92379482,13463400000,Process Industries,2730600000,6.28894649,
BANCOINDIA,BANCO PRODUCTS,10849378416,166.65,9.74646032,31.94774347,1419723,236596837.95,137.69523318,134.85616838,138.74442345,155.85817897,15295030000,Producer Manufacturing,2187200000,4.75149891,
JUBLFOOD,JUBILANT FOODWORKS,341106991868,566.85,9.69521045,16.77997528,16680979,9455612946.15,503.91243779,504.22439608,528.68260174,613.12746672,33118713000.000004,Consumer Services,10616500000,33.21681118,
