Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
JINDALPOLY,JINDAL POLY FILMS,39723032853,1090,19.99779821,15.03350747,853309,930106810,967.7491079,989.17683576,1041.534686,1017.84392551,40638240000,Process Industries,12036800000,3.66829497,
UNIVPHOTO,UNIVERSUS IMAGINGS LTD,5054047097,556,19.99568361,25.46541803,16558,9206248,469.62124876,463.36907173,507.95715449,515.83189019,469595000,Consumer Durables,104800000,32.69892268,
BANCOINDIA,BANCO PRODUCTS,9043532599,151.85,19.99209798,18.67917155,937336,142334471.6,131.26084055,131.50944926,137.60542032,155.74971846,15295030000,Producer Manufacturing,2187200000,3.92585616,
AWHCL,ANTONY WASTE HDG CELL LTD,6851152587,290.8,19.99174747,16.34326865,1202374,349650359.2,257.21216582,258.63783705,268.31100245,294.39146097,4636400000,Transportation,1366489000,5.93315101,
INEOSSTYRO,INEOS STYROLUTION,13374745196,894.95,17.81858873,10.21551724,1037383,928405915.85,801.49625171,814.87558119,902.78386952,1120.54204793,16314840000,Process Industries,5611296000,1.70687595,
APARINDS,APAR INDUSTRY LTD,23250097015,709.15,16.89606857,12.54562768,1008182,714952265.3,631.63830611,631.94691959,645.33246338,644.0636292,63747000000,Electronic Technology,4733100000,5.19631891,
TCPLPACK,TCPL PACKAGING LTD,7164430189,912.05,15.77176948,11.85307824,300551,274117539.55,791.1934154,780.54309054,760.64647086,634.77686043,8915808000,Commercial Services,1430952000,7.70215576,
GAYAPROJ,GAYATRI PROJECTS,2967099224,17.9,13.65079365,-0.27855153,1634107,29250515.3,17.55283076,18.60647996,20.93272588,28.5178825,39005189000,Industrial Services,-499064000,-50.64562907,
ASTRAZEN,ASTRAZENECA PHARMA,66237500000,2955.4,11.98514645,15.1933271,299847,886167823.8000001,2672.5213898,2659.63678459,2687.05894483,2937.18324894,8085600000,Health Technology,886238000,70.37997694,
ACCURACY,ACCURACY SHIPPING LTD,3791100000,281.4,11.7553614,17.66673636,522965,147162351,251.03837535,243.15651692,235.39429139,191.00220571,3746570000,Transportation,538050000,8.48625592,
SJS,SJS ENTERPRISES LTD,11469001991,419.9,11.1581734,8.8246728,148198,62228340.2,393.5103884,396.59339727,400.11893572,,2512340000,Producer Manufacturing,,,
