Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
ITC,ITC LTD,3680692593525,299.55,0.4527163,1.78389399,16042840,4805632722,293.9506507,288.3998293,277.50068036,250.07744622,603922200000,Consumer Non-Durables,206584100000,17.02775283,2927640000000
ATGL,ADANI TOTAL GAS LTD,3058846725464,2876.6,3.47668124,6.97657122,737814,2122395752.4,2744.97742569,2632.97550517,2483.15756662,2021.00774199,30378100000,Utilities,7730000000,397.00583771,2373230000000
ADANIENT,ADANI ENTERPRISES,2794256804187,2495.5,1.8114316,5.5179704,1314165,3279498757.5,2401.48194818,2335.84272163,2238.34705455,1913.33983778,693829500000,Distribution Services,39877200000,80.83884787,2646260000000
BAJAJ_AUTO,BAJAJ AUTO LTD,1157945444877,4057.05,1.37429567,5.134883,371547,1507384756.3500001,3933.88288595,3870.31186881,3794.25615232,3676.69720389,322597400000,Consumer Durables,51597800000,21.29303274,996832000000
SIEMENS,SIEMENS INDIA LTD,953209203632,2803.6,4.75460982,6.20903891,755606,2118416981.6,2676.35410252,2601.70319493,2489.22693505,2327.8877307,135742000000,Producer Manufacturing,15426000000,58.63037752,794747000000
BEL,BHARAT ELECTRONICS,620965745402,268.7,5.4138878,14.82905983,18736416,5034474979.2,249.02504552,243.00767098,237.30304292,216.56765527,153681800000,Electronic Technology,37932200000,16.37041209,
VBL,VARUN BEVERAGES,579723037262,871.95,-2.3954777,-0.91477273,1537223,1340381594.8500001,855.95310667,831.56089042,783.74888828,671.2995428,86801490000,Consumer Non-Durables,18040200000,33.36675299,
ABB,ABB INDIA LTD,550781621717,2772.75,6.70373862,8.99174528,1136196,3150387459,2587.66209886,2508.56532553,2391.72006897,2163.42217297,69340000000,Producer Manufacturing,6366100000,82.35353226,
TIINDIA,TUBE INVESTMENTS O,423498488111,2191.25,-0.16629459,10.00251004,1114161,2441405291.25,2072.80046932,1956.90300469,1806.18373883,1624.21699721,125253000000,Non-Energy Minerals,14571500000,29.47760273,318520000000
CUMMINSIND,CUMMINS INDIA,321288687684,1220.9,5.33172289,12.3028101,1189647,1452440022.3000002,1137.82826931,1100.95389538,1058.71418291,988.62531174,61447000000,Producer Manufacturing,8880600000,34.15783705,293585000000
CGPOWER,CG POWER AND INDUS,310301972683,221.2,8.80472209,9.5049505,10404867,2301556580.4,204.51448971,198.31850433,189.41928645,165.61214306,55614000000,Producer Manufacturing,6575500000,46.94471488,280113000000
COROMANDEL,COROMANDEL INTL,292597212010,1034.8,3.95298609,5.73209359,630355,652291354,993.98079228,978.37041333,945.84108403,863.37874971,123232100000,Process Industries,21508200000,12.97244828,221291000000
M_MFIN,MAHINDRA &MAH FIN,251567366895,209.1,2.39960823,4.02985075,3373043,705303291.3,201.11029752,194.53325603,184.85611595,172.10000614,113681400000,Finance,43467700000,17.17602419,691618000000
GESHIP,GREAT EASTERN SHI,64387985046,455.4,0.91966759,15.21821632,613096,279203918.4,422.46463861,410.41604928,397.19374489,361.92422686,35089400000,Transportation,14069500000,5.04682363,56722200000
BLS,BLS INTERNATIONAL,48346152935,250.75,6.29504027,17.72300469,5499022,1378879766.5,227.52593849,216.6925203,198.79465144,148.39834303,8498897000.000001,Technology Services,1069260000,42.28706108,
MAHSEAMLES,MAHARASHTRA SEAML,47519484854,728.9,2.69089884,9.60902256,277156,202019008.4,688.08443159,664.69191106,627.37632287,538.36094271,42002900000,Non-Energy Minerals,6122000000,7.76208508,
VOLTAMP,VOLTAMP TRANSFORME,46809286961,3377.25,4.33271548,5.21028037,53147,179490705.75,3174.49713896,3025.33632621,2673.07073447,2105.94098029,11272090000,Producer Manufacturing,1388464000,33.02793516,18889000000
PCJEWELLER,PC JEWELLER LTD,25480863533,57.55,4.92251595,45.32828283,1140698,65647169.9,46.18807099,38.96392532,30.87533105,25.6948207,16061300000,Consumer Durables,-957300000,-26.6174277,
JKIL,J KUMAR INFAPROJEC,24247011826,330.25,2.9939186,11.1952862,531941,175673515.25,311.21580581,300.5964108,274.83676149,218.38589487,35272000000,Industrial Services,5045928000,4.80526314,
INSECTICID,INSECTICIDES INDIA,19398580069,978.25,-0.132714,6.6910241,38488,37650886,934.91405262,901.78844335,837.88668417,729.19252646,15039580000,Process Industries,1696768000,11.43266497,
TDPOWERSYS,TD POWER SYSTEMS P,18171206662,567.55,-1.66334575,7.89923954,62484,35462794.2,532.24421929,506.68441328,466.05642477,388.96718209,7974246000,Producer Manufacturing,918803000,19.77704324,
PRICOLLTD,PRICOL LTD,17319361929,151.35,6.43459916,9.51519537,2660761,402706177.35,141.9202587,137.17804667,130.00926503,117.9071168,15416763000,Producer Manufacturing,1805801000,10.14801516,16844400000.000002
NAVKARCORP,NAVKAR CORPORATION,10287985744,73.2,7.17423133,8.92857143,7546560,552408192,64.71382336,60.59014125,55.10175283,46.8479659,8564174999.999999,Transportation,1906747000,5.39556939,
ROHLTD,ROYAL ORCHID HOTEL,4519675792,169.8,3.00272975,17.71230503,180049,30572320.20000001,152.90436668,145.4714252,136.79626791,114.64438877,1385239000,Consumer Services,229515000,25.06459182,
RAJTV,RAJ TEL NETWORK,2273804486,53.8,19.95540691,45.79945799,1258734,67719889.2,41.14145203,39.23958154,38.62007229,39.22519612,692604000,Consumer Services,120759000,18.82927555,
GLOBAL,GLOBAL EDUCATION LTD,2010100156,199.85,1.21549759,6.30319149,39023,7798746.55,185.81461817,171.6280002,142.60306398,94.03181251,412733000,Commercial Services,184712490,10.84925636,
