Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
SELAN,SELAN EXPLORATION,2323320064,183.45,19.98037933,19.27828349,648992,119057582.4,157.61869706,155.04241216,151.64874255,144.91534555,488198000,Energy Minerals,237400000,2.24515,
NECCLTD,NORTH EASTERN CARR,1199716270,28.6,19.91614256,43.71859296,4839012,138395743.20000002,21.88234583,21.05963612,20.91746191,18.4153407,2305864000,Transportation,150088000,,
DEEPENR,DEEP ENE RESOURCES LTD,1308800049,49.1,19.9023199,19.46472019,447238,21959385.8,42.49288892,41.92390212,42.01121972,43.76374644,23844000,Industrial Services,9552000,94.24,
KRISHANA,KRISHANA PHOSCHEM LTD,6367896699,253.95,18.19874331,21.65269461,316020,80253279,217.29866824,209.12649588,196.2129612,161.62602475,1477831000,Process Industries,,,
RUCHIRA,RUCHIRA PAPERS LTD,2394408855,110.1,16.50793651,15.8337717,2536271,279243437.09999996,92.23293663,87.27156064,83.6366382,80.08275851,4154206851,Process Industries,543547000,8.94003,
DODLA,DODLA DAIRY LTD,27342860451,529.25,15.79695876,20.55808656,515341,272744224.25,459.47443399,457.47986558,484.81355408,,19440060000,Consumer Non-Durables,2008430000,,
KAMDHENU,KAMDHENU LTD,5462519318,233.5,15.3941191,14.20885302,846785,197724297.5,208.13088669,208.86823766,214.35909738,200.2507318,6252213000,Non-Energy Minerals,604707000,9.15051,
RSYSTEMS,R SYSTEMS INTERNAT,30285681641,288.3,12.59519625,10.14326648,651873,187934985.9,254.41766241,252.05249054,264.5310058,235.49319874,11556390000,Technology Services,1606440000,,
SMSPHARMA,SMS PHARMACEUTICAL,8173153846,106.8,10.90342679,10.33057851,1091139,116533645.2,98.90542347,100.87833601,110.39554646,129.81021916,5608173000,Health Technology,1593736000,10.5639,
ORBTEXP,ORBIT EXPORTS LTD,3196972754,127.5,10.53315995,6.47181628,300000,38250000,117.63786555,115.78576598,108.46397381,87.84428846,668267000,Process Industries,254309000,106.47,
STLTECH,STERLITE TECHNOLOGIES LTD,75572692370,210,10.20729467,12.29946524,2914644,612075240,190.52025868,191.68794291,210.67427464,240.16022648,48009600000,Technology Services,7005100000,13.0705,
ARIES,ARIES AGRO LTD,1761437707,148.6,10.07407407,10.23738872,329767,49003376.2,135.81576486,135.84208524,140.73958247,137.71031234,3814696701,Process Industries,547084000,4.14834,
NDTV,NEW DELHI TELEVISI,13297198963,227.25,9.99515973,39.50276243,683483,155321511.75,187.32031604,172.48803176,149.04389084,105.67906531,3576290000,Consumer Services,678900000,5.41788,
JINDRILL,JINDAL DRILLING,6370046725,240.65,9.98628885,7.40906048,549243,132175327.95,215.88776555,205.45314575,186.10679516,148.70717281,3978553000,Industrial Services,759525000,8.78539,
EROSMEDIA,EROS INTL MEDIA,2699159123,30.95,9.94671403,8.40630473,2214785,68547595.75,27.97468715,26.72269522,24.38402951,22.29196226,2619700000,Consumer Services,-1508000000,10.0777,
MANGCHEFER,MANGALORE CHEMICAL,8645679975,80.35,9.84278879,9.91792066,1035752,83222673.19999999,73.30474202,72.99667133,73.51607718,72.28211249,11134257000,Process Industries,1959008000,,
EVERESTIND,EVEREST INDUSTRIES,10325188165,722.75,9.7736938,9.88217408,276550,199876512.5,649.50837114,638.77701729,609.43149847,494.08512746,12175116000,Producer Manufacturing,890700000,2.62888,
INTLCONV,INTL CONVEYORS LTD,5096250000,82.95,9.43271768,10.6,3479753,288645511.35,76.61727334,75.34956641,74.9358976,,1688605000,Process Industries,,16.9326,
LINCOLN,LINCOLN PHARMA LTD,6207000122,337.95,9.08650742,8.00575264,242419,81925501.05,315.32568108,315.67304853,326.98829448,328.30828695,4152125000,Health Technology,932789000,4.47151,
SOTL,SAVITA OIL TECHNOL,14437149693,1138,9.05606133,10.39968956,125446,142757548,1042.02156449,1039.39784946,1084.23364686,1185.79358769,18988994000,Process Industries,3897542000,4.44581,
PANAMAPET,PANAMA PETROCHEM L,15586176380,279,8.34951456,8.83557636,224167,62542593,253.27808846,249.95916183,257.96557669,245.30249504,14469621000,Process Industries,3061060000,4.56208,
AUTOAXLES,AUTOMOTIVE AXLES,23554222596,1680,7.63710917,16.21472053,71514,120143520,1519.68525247,1500.23121517,1483.50434445,1357.16193593,9055740000,Producer Manufacturing,1173840000,22.3806,
JAGSNPHARM,JAGSONPAL PHARMACE,7106207488,290.5,7.45330128,17.70664506,622374,180799647,254.41958812,238.3713124,209.98825485,165.69924424,1879456000,Health Technology,302820000,8.00956,
JASH,JASH ENGINEERING LTD,6023657879,543.7,7.20694075,6.93283509,92741,50423281.7,509.35833401,502.22521851,490.05324354,457.34474827,2984360000,Producer Manufacturing,501459000,8.03028,
GOKEX,GOKALDAS EXPORTS L,21379160166,388.55,7.17142463,6.99435495,531190,206393874.5,368.17779437,367.1694837,357.44883888,268.42154343,11635993000,Process Industries,1411983000,13.9502,
TTKHLTCARE,TTK HEALTHCARE,11420135260,864,7.07646549,7.05656403,357736,309083904,795.79685678,764.73456321,730.20007076,683.45014993,6365279000,Health Technology,564159000,13.7607,
FAIRCHEMOR,FAIRCHEM ORGANICS LTD,18881610591,1550,6.90392441,5.14177181,49237,76317350,1508.82291605,1572.62839431,1690.52180081,1558.61415034,3961542000,Process Industries,1134722000,14.9334,
GATI,GATI LTD,17627607154,153.4,6.8989547,8.71722183,1908535,292769269,144.07174601,149.1032203,162.44083443,153.67915203,13142400000,Transportation,384000000,272.242,
SPARC,SUN PHARMA ADV,71811067526,291.25,6.8611264,5.44895004,2159645,628996606.25,276.2173049,279.90975506,287.15600404,268.43548696,2529571000,Health Technology,-1711400000,,
BALPHARMA,BAL PHARMA,1660846877,120.1,6.85053381,7.04099822,222456,26716965.6,112.91172773,112.91250965,113.65292515,102.53896277,2470404000,Health Technology,263779000,7.79637,
CHEMBOND,CHEMBOND CHEMICALS LTD,2434812577,193.05,6.83453237,5.69395018,72139,13926433.95,181.31079695,181.82100959,190.01138372,203.66098991,2742010000,Process Industries,191481000,10.2828,
MADRASFERT,MADRAS FERTILIZERS,5541885072,36.55,6.55976676,5.02873563,1753142,64077340.09999999,33.80898948,33.11651122,32.45787643,30.21623108,15327900000,Process Industries,2078000000,12.6288,
NAHARPOLY,NAHAR POLY FILMS,13181621758,570.85,6.22441384,20.96842551,154916,88433798.60000001,502.08905866,469.23476126,410.41870255,286.37276967,3034307000,Process Industries,881286000,4.99336,
PGEL,PG ELECTROPLAST LTD,14282212150,714,6.20258813,3.26126256,71752,51230928,668.83363406,666.06933613,678.52663876,555.62309646,7032065000,Electronic Technology,629701000,19.2607,
IMFA,INDIAN METALS & FE,22304626834,439,6.17970734,8.00836511,269596,118352644,402.29834637,386.69138412,382.66946251,352.60219154,18127500000,Non-Energy Minerals,7419000000,5.59438,
ICEMAKE,ICE MAKE REFRIGERAT LTD,1570906969,106.2,6.14692654,7.98169802,134340,14266908,96.06843901,89.36315996,81.7104302,75.44626591,1345992000,Producer Manufacturing,108727000,10.6539,
WSTCSTPAPR,WEST COAST PAPER M,20230778617,325.7,6.02213542,18.56570805,1755526,571774818.1999999,283.43888494,267.41034824,255.65716985,244.81746758,22424455000,Process Industries,5651440000,8.81272,
AGARIND,AGARWAL INDUSTRIAL,7205394330,576.45,6.0137931,22.75340716,198933,114674927.85,502.40230856,497.03277486,488.82899447,388.93985321,9039023000,Distribution Services,1044073000.0000002,3.72465,
AEGISCHEM,AEGIS LOGISTICS,68181750000,204.95,5.94468855,6.63371488,1830857,375234142.15,196.45966046,198.24752742,205.62909738,234.94851809,38419914000,Distribution Services,4914600000,27.6928,
DANGEE,DANGEE DUMS LTD,2741780000,282.7,5.84050917,5.86032578,99505,28130063.5,255.40524105,242.87069443,226.50797525,195.56100111,134363000,Consumer Non-Durables,33709000,,
GANESHHOUC,GANESH HOUSING CP,17048490826.000002,216.9,5.83069041,8.80361174,164389,35655974.1,204.06210779,203.20733283,202.17880979,168.17270319,1671532245,Consumer Durables,1073899000,,
HCG,HEALTHCARE GLOBAL,35364646393,268.9,5.59591596,-0.88462956,287000,77174300,256.68649956,250.68804323,246.12805013,231.04617972,10091850000,Health Services,2109100000,24.4232,
CRISIL,CRISIL LTD,209524206372,3034.25,5.59238572,7.85376604,88985,270002736.25,2839.87749763,2808.24398216,2823.85514172,2717.72128021,23006900000,Technology Services,6159600000,,
