Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
ROSSARI,ROSSARI BIOTECH LTD,40917093899,680.35,-8.17869076,13.41056465,3097466,2107360993.1,637.30436631,624.72403012,646.16178048,786.02599371,14829740000,Process Industries,2207540000,18.52393338,
AURUMPP.E1,AURUM PROPTECH LTD,7679913890,49,-7.2847647,-2,1336,65464,49.87201122,51.09382969,54.26739246,54.28024553,157900000,Technology Services,-209900000,,
ISFT,INTRASOFT TECHNOLO,2173364439,138.75,-6.40809444,40.15151515,78306,10864957.5,120.77619105,116.79526945,120.88263806,139.37700046,4216600999.999999,Retail Trade,142800000,20.38517814,2707260000
WELENT,WELSPUN ENTERPRISE,19760268517,123.4,-6.15969582,-2.83464567,730802,90180966.8,128.16575336,128.32670332,132.86359954,129.27825429,14014000000,Finance,2825000000,9.47251983,
NDL,NANDAN DENIM LTD,3628184306,23.7,-6.13861386,48.125,521104,12350164.8,20.50194671,19.59610919,20.41311352,26.15583525,21652460000,Process Industries,930664000,9.16049327,
KREBSBIO,KREBS BIOCHEM&INDS,1856797641,80.7,-5.94405923,40.96069869,147468,11900667.6,68.39719307,67.47659598,76.39277928,102.09022379,586862000,Health Technology,-209345000,,
GTLINFRA,GTL INFRASTRUCTURE,10263593087,0.8,-5.88235294,14.28571429,8398211,6718568.8,0.77819632,0.77748791,0.86202439,1.14975478,14627300000,Industrial Services,730700000,71.12562349,
NIRAJ,NIRAJ CEMENT STRUC LTD,1215902516,28.5,-5.78512397,9.4049946,76400,2177400,27.53972857,27.39502056,28.08137887,30.09097401,3564131000,Industrial Services,24951000,54.46745686,
STARTECK,STARTECK FINANCE LTD,1131260000,111.4,-5.23181625,-0.04486317,1739,193724.6,115.83880096,120.54649294,126.76005278,131.9839574,289477000,Finance,125547000,18.86751575,
GOLDSTAR,GOLDSTAR POWER LTD,1328691586,6.55,-5.07246377,-18.125,306000,2004300,8.14494064,8.8476259,8.08022395,4.52906547,429145000,Producer Manufacturing,38589000,38.26203286,
