Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
SPANDANA,SPANDANA SPHOORTY FIN LTD,23636081110,398.55,19.70265806,18.26409496,4452456,1774526338.8,340.81997357,351.10500204,374.3047601,442.48857211,14686260000,Finance,8073660000,6.50845851,58599600000
RESPONIND,RESPONSIVE INDUSTR,29146868180,128.65,16.79527916,8.01847187,486747,62620001.55,119.14852523,124.7731761,138.28985404,149.01472753,11060148000,Non-Energy Minerals,1123499000,27.8185198,
CHEMPLASTS,CHEMPLAST SANMAR LTD,61947328914,452.2,14.78614037,3.37181392,1743059,788211279.8,426.01644359,447.58855571,494.47906563,570.01147953,58909460000,Process Industries,11967900000,4.88557967,101587000000
STEELCAS,STEELCAST LTD,6045688179,336.1,12.01466422,-0.48852702,27760,9330136,321.31826709,322.89874462,323.54129807,,3020402000,Producer Manufacturing,636904000,9.49230681,
KEC,KEC INTERNATIONAL,95701149048,412.95,10.87394281,9.92945561,1230547,508154383.65,381.163254,381.01035727,387.63873723,416.11181665,137422600000,Industrial Services,9035000000,13.6802932,125375000000
ACRYSIL,ACRYSIL LTD,13057801093,536.3,10.21372791,0.66635382,771373,413687339.9,521.82887653,547.90767903,617.86983564,665.56102968,4839014000,Consumer Durables,1033232000,12.63782102,
DCMNVL,DCM NOUVELLE LTD,2811001033,165.1,9.99333777,-2.45199409,32876,5427827.6,160.40121207,169.76511395,196.53650167,222.25968785,9093200000,Process Industries,1743500000,2.47330142,
SADBHAV,SADBHAV ENGINEERIN,2513512166,16.05,9.93150685,-10.08403361,968370,15542338.5,16.79659118,19.48295734,24.32127203,36.93287685,19077010000,Industrial Services,-3475125000,-17.43784358,
SUBROS,SUBROS LTD,18830300548,316.9,9.92022199,12.81594874,126968,40236159.2,292.88059854,294.5713157,306.91482933,327.68824952,22386400000,Producer Manufacturing,1487300000,12.66072786,
GPTINFRA,GPT INFRAPROJECTS,2140729588.0000005,81.35,9.85820392,-4.40658049,405106,32955373.1,80.31126222,83.42284404,85.42014706,80.41677294,6745206000,Industrial Services,840824000,5.43537005,
