Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
GICHSGFIN,GIC HOUSING FINANC,11039467869,180.95,-11.64550781,-10.42079208,2937999,531630919.0499999,195.71063302,192.96445195,185.72943348,172.10818107,11287500000,Finance,3171500000,32.10555506,
NAVKARCORP,NAVKAR CORPORATION,10444525829,61.400002,-11.52737719,1.82421728,4920581,302123683.241162,63.37305621,61.66255037,59.140848,57.00745057,4415202000,Transportation,1315175000,7.58018274,7487210000
MONTECARLO,MONTE CARLO FASHIO,18618430901,802.45001,-10.77444512,-7.7113272,430945,345811819.55945003,852.39388089,843.75968142,812.5174157,727.75321096,11177100000,Consumer Non-Durables,2175940000,9.23036982,
RHFL,RELIANCE HOME FIN,1221105335,2.3,-9.80392157,-32.35294118,17499815,40249574.5,2.89344655,3.04304452,3.1136269,3.24420975,3913700000,Finance,-3374100000,,
VINYLINDIA,VINYL CHEMICALS(IN,8832069170,442.10001,-8.14460437,-9.40573566,244951,108292839.54951,477.94690002,485.92408174,485.80756643,459.36547245,10125100000,Distribution Services,581500000,14.48008456,60999100000
SALZERELEC,SALZER ELECTRONICS,5735596713,323,-7.62190498,-6.24092888,481948,155669204,343.11852336,343.84652914,339.74325818,298.07827849,10370868000,Producer Manufacturing,959020000,8.70286408,
RELINFRA,RELIANCE INFRASTRU,73946258723,194.7,-7.30778386,4.11764706,5459480,1062960755.9999998,187.58291698,175.17555808,159.57732579,144.06508878,206438500000,Utilities,11807600000,18.33910013,192064000000
GREENPOWER,ORIENT GREEN POWER,11433525232,14.1,-7.23684211,-2.75862069,18819962,265361464.2,14.23863499,13.31535352,11.83203708,10.20427517,2583100000,Utilities,1710500000,12.9398569,17509200000
UNIVCABLES,UNIVERSAL CABLES,18591517106,498.5,-6.60421546,13.29545455,637766,317926351,465.58479906,443.36473389,414.34955845,347.67816603,22019508000,Electronic Technology,1853663000,13.55480317,
HLEGLAS,HLE GLASCOAT LTD,43730864848,599.15002,-6.49968331,-6.7470786,323054,193557810.56108,634.25692622,642.41499924,641.75950386,644.40453034,9315221000,Producer Manufacturing,1331618000,34.64747536,
