Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,14092022,1141755356,0002117"
"Trade Date <14-SEP-2022>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,20MICRONS,EQ,722463,275420,38.12"
"20,2,21STCENMGM,EQ,7393,3630,49.10"
"20,3,3IINFOLTD,EQ,1037823,463454,44.66"
"20,4,3MINDIA,EQ,1179,763,64.72"
"20,5,3PLAND,EQ,13436,8165,60.77"
"20,6,563GS2026,GS,200,200,100.00"
"20,7,574GS2026,GS,250,250,100.00"
"20,8,5PAISA,EQ,251263,99409,39.56"
"20,9,63MOONS,EQ,160963,80740,50.16"
"20,10,654GS2032,GS,50,50,100.00"
"20,11,667GS2050,GS,1300,600,46.15"
"20,12,669GS2024,GS,100,100,100.00"
"20,13,676GS2061,GS,600,600,100.00"
"20,14,695GS2061,GS,200,200,100.00"
"20,15,699GS2051,GS,4,4,100.00"
"20,16,710GS2029,GS,625,625,100.00"
"20,17,716GS2050,GS,1,1,100.00"
"20,18,738GS2027,GS,250,250,100.00"
"20,19,754GS2036,GS,163,163,100.00"
"20,20,824GS2027,GS,341,241,70.67"
"20,21,91D061022,TB,1000,1000,100.00"
"20,22,91D081222,TB,3500,3500,100.00"
"20,23,91D131022,TB,100,100,100.00"
"20,24,A2ZINFRA,EQ,699347,485550,69.43"
"20,25,AAATECH,SM,18000,18000,100.00"
"20,26,AAKASH,EQ,172075,172075,100.00"
"20,27,AAREYDRUGS,EQ,111360,65564,58.88"
"20,28,AARTIDRUGS,EQ,90227,41178,45.64"
"20,29,AARTIIND,EQ,1228172,347418,28.29"
"20,30,AARTISURF,EQ,35011,16736,47.80"
"20,31,AARVEEDEN,EQ,801227,208765,26.06"
"20,32,AARVI,EQ,167640,102211,60.97"
"20,33,AAVAS,EQ,64281,41694,64.86"
"20,34,ABAN,EQ,241446,139446,57.75"
"20,35,ABB,EQ,299457,137496,45.92"
"20,36,ABBOTINDIA,EQ,20974,10654,50.80"
"20,37,ABCAPITAL,EQ,4358506,1251828,28.72"
"20,38,ABCOTS,SM,32000,32000,100.00"
"20,39,ABFRL,EQ,2279268,914280,40.11"
"20,40,ABINFRA,SM,16000,12000,75.00"
"20,41,ABSLAMC,EQ,54058,33168,61.36"
"20,42,ABSLBANETF,EQ,14558,12922,88.76"
"20,43,ABSLNN50ET,EQ,22191,19158,86.33"
"20,44,ACC,EQ,4456168,757463,17.00"
"20,45,ACCELYA,EQ,32799,16087,49.05"
"20,46,ACCURACY,EQ,23713,11471,48.37"
"20,47,ACE,EQ,773859,240079,31.02"
"20,48,ACRYSIL,EQ,260094,109712,42.18"
"20,49,ADANIENT,EQ,2740337,834088,30.44"
"20,50,ADANIGREEN,EQ,1342814,477299,35.54"
"20,51,ADANIPORTS,EQ,8500355,2272836,26.74"
"20,52,ADANITRANS,EQ,248319,98088,39.50"
"20,53,ADFFOODS,EQ,13976,7174,51.33"
"20,54,ADORWELD,EQ,40197,15687,39.03"
"20,55,ADROITINFO,EQ,16090,10398,64.62"
"20,56,ADSL,EQ,166482,89677,53.87"
"20,57,ADVANIHOTR,EQ,31614,19916,63.00"
"20,58,ADVENZYMES,EQ,91109,39873,43.76"
"20,59,AEGISCHEM,EQ,5035958,951434,18.89"
"20,60,AETHER,EQ,388315,168378,43.36"
"20,61,AFFLE,EQ,216748,95592,44.10"
"20,62,AGARIND,EQ,51927,20126,38.76"
"20,63,AGI,EQ,192210,78043,40.60"
"20,64,AGNI,SM,540000,260000,48.15"
"20,65,AGRITECH,EQ,7409,5319,71.79"
"20,66,AGROPHOS,EQ,61547,41301,67.10"
"20,67,AGSTRA,EQ,195578,93869,48.00"
"20,68,AHLEAST,EQ,14985,9290,62.00"
"20,69,AHLUCONT,EQ,9184,4853,52.84"
