Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,07102022,876230722,0002111"
"Trade Date <07-OCT-2022>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,1018GS2026,GS,1,1,100.00"
"20,2,20MICRONS,EQ,142139,63967,45.00"
"20,3,21STCENMGM,EQ,4735,3645,76.98"
"20,4,364D060723,TB,30000,30000,100.00"
"20,5,364D070923,TB,1000,1000,100.00"
"20,6,3IINFOLTD,EQ,430297,340521,79.14"
"20,7,3MINDIA,EQ,7540,4511,59.83"
"20,8,3PLAND,EQ,11896,11009,92.54"
"20,9,4THDIM,EQ,61,61,100.00"
"20,10,579GS2030,GS,100,100,100.00"
"20,11,5PAISA,EQ,17218,9299,54.01"
"20,12,63MOONS,EQ,186567,58167,31.18"
"20,13,667GS2035,GS,2004,2004,100.00"
"20,14,667GS2050,GS,3491,2990,85.65"
"20,15,669GS2024,GS,7620,7620,100.00"
"20,16,676GS2061,GS,625,625,100.00"
"20,17,695GS2061,GS,2,2,100.00"
"20,18,699GS2051,GS,1202,1053,87.60"
"20,19,726GS2032,GS,2350,2350,100.00"
"20,20,736GS2052,GS,1100,800,72.73"
"20,21,738GS2027,GS,410,400,97.56"
"20,22,754GS2036,GS,5204,5204,100.00"
"20,23,75GS2034,GS,780,780,100.00"
"20,24,795GS2032,GS,900,900,100.00"
"20,25,813GS2045,GS,49,49,100.00"
"20,26,91D241122,TB,500,500,100.00"
"20,27,A2ZINFRA,EQ,640418,492691,76.93"
"20,28,AAATECH,SM,45000,45000,100.00"
"20,29,AAKASH,EQ,411877,242383,58.85"
"20,30,AAREYDRUGS,EQ,24093,13418,55.69"
"20,31,AARTIDRUGS,EQ,268570,85350,31.78"
"20,32,AARTIIND,EQ,642343,219811,34.22"
"20,33,AARTISURF,EQ,4181,2264,54.15"
"20,34,AARVEEDEN,EQ,30951,12982,41.94"
"20,35,AARVI,EQ,55443,31559,56.92"
"20,36,AAVAS,EQ,134471,79905,59.42"
"20,37,ABAN,EQ,154823,69947,45.18"
"20,38,ABB,EQ,601549,246041,40.90"
"20,39,ABBOTINDIA,EQ,20177,11830,58.63"
"20,40,ABCAPITAL,EQ,1813105,720523,39.74"
"20,41,ABCOTS,SM,20000,16000,80.00"
"20,42,ABFRL,EQ,1897969,369222,19.45"
"20,43,ABINFRA,SM,12000,12000,100.00"
"20,44,ABSLAMC,EQ,49838,37540,75.32"
"20,45,ABSLBANETF,EQ,2872,1522,52.99"
"20,46,ABSLNN50ET,EQ,3851,3190,82.84"
"20,47,ACC,EQ,567262,111532,19.66"
"20,48,ACCELYA,EQ,13042,6857,52.58"
"20,49,ACCORD,SM,2000,2000,100.00"
"20,50,ACCURACY,EQ,50106,27989,55.86"
"20,51,ACE,EQ,204302,82505,40.38"
"20,52,ACEINTEG,SM,54000,54000,100.00"
"20,53,ACRYSIL,EQ,91521,29441,32.17"
"20,54,ADANIENT,EQ,1930275,342833,17.76"
"20,55,ADANIGREEN,EQ,1190454,208693,17.53"
"20,56,ADANIPORTS,EQ,6086925,1152250,18.93"
"20,57,ADANITRANS,EQ,445396,72801,16.35"
"20,58,ADFFOODS,EQ,10918,6449,59.07"
"20,59,ADORWELD,EQ,21331,4984,23.37"
"20,60,ADROITINFO,EQ,112291,58928,52.48"
"20,61,ADSL,EQ,81521,44862,55.03"
"20,62,ADVANIHOTR,EQ,52265,26024,49.79"
"20,63,ADVENZYMES,EQ,214889,63399,29.50"
"20,64,AEGISCHEM,EQ,326881,173058,52.94"
