Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,23112022,996197408,0002113"
"Trade Date <23-NOV-2022>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,182D050123,TB,3000,3000,100.00"
"20,2,182D120123,TB,2000,2000,100.00"
"20,3,182D180523,TB,200,200,100.00"
"20,4,182D230323,TB,100,100,100.00"
"20,5,20MICRONS,EQ,66125,36219,54.77"
"20,6,21STCENMGM,EQ,5030,3366,66.92"
"20,7,364D070923,TB,4600,4600,100.00"
"20,8,364D140923,TB,6100,6100,100.00"
"20,9,364D161123,TB,5700,5700,100.00"
"20,10,364D240823,TB,100,100,100.00"
"20,11,3IINFOLTD,EQ,228492,166745,72.98"
"20,12,3MINDIA,EQ,2450,876,35.76"
"20,13,3PLAND,EQ,26261,23612,89.91"
"20,14,4THDIM,EQ,6571,2184,33.24"
"20,15,5PAISA,EQ,34364,16420,47.78"
"20,16,63MOONS,EQ,19621,9155,46.66"
"20,17,667GS2050,GS,846,510,60.28"
"20,18,669GS2024,GS,200,200,100.00"
"20,19,695GS2061,GS,10,10,100.00"
"20,20,699GS2051,GS,1001,1001,100.00"
"20,21,710GS2029,GS,3100,3100,100.00"
"20,22,719GS2060,GS,1,1,100.00"
"20,23,74GS2062,GS,4168,4168,100.00"
"20,24,754GS2036,GS,64046,64046,100.00"
"20,25,91D020223,TB,1000,1000,100.00"
"20,26,91D081222,TB,100,100,100.00"
"20,27,91D151222,TB,200,200,100.00"
"20,28,91D160223,TB,500,500,100.00"
"20,29,A2ZINFRA,EQ,1032643,650556,63.00"
"20,30,AAKASH,EQ,890247,629282,70.69"
"20,31,AAREYDRUGS,EQ,17224,11211,65.09"
"20,32,AARTIDRUGS,EQ,60723,33288,54.82"
"20,33,AARTIIND,EQ,689572,324270,47.02"
"20,34,AARTISURF,EQ,42457,13643,32.13"
"20,35,AARVEEDEN,EQ,21556,18592,86.25"
"20,36,AARVI,EQ,29903,15849,53.00"
"20,37,AAVAS,EQ,28602,11890,41.57"
"20,38,ABAN,EQ,129802,47878,36.89"
"20,39,ABB,EQ,331230,159176,48.06"
"20,40,ABBOTINDIA,EQ,19234,7960,41.39"
"20,41,ABCAPITAL,EQ,3021224,1189017,39.36"
"20,42,ABCOTS,SM,4000,4000,100.00"
"20,43,ABFRL,EQ,1759595,1088558,61.86"
"20,44,ABSLAMC,EQ,92228,80888,87.70"
"20,45,ABSLBANETF,EQ,73494,72289,98.36"
"20,46,ABSLNN50ET,EQ,3266,2549,78.05"
"20,47,ACC,EQ,278487,60459,21.71"
"20,48,ACCELYA,EQ,22440,10427,46.47"
"20,49,ACCURACY,EQ,18322,10462,57.10"
"20,50,ACE,EQ,369297,136141,36.86"
"20,51,ACEINTEG,EQ,1876,1876,100.00"
"20,52,ACI,EQ,1736495,1067528,61.48"
"20,53,ADANIENT,EQ,2861156,433367,15.15"
"20,54,ADANIGREEN,EQ,637281,156896,24.62"
"20,55,ADANIPORTS,EQ,5319949,2091750,39.32"
"20,56,ADANITRANS,EQ,894768,327087,36.56"
"20,57,ADFFOODS,EQ,14501,6715,46.31"
"20,58,ADORWELD,EQ,10856,5993,55.20"
"20,59,ADROITINFO,EQ,47292,30741,65.00"
"20,60,ADSL,EQ,54268,26831,49.44"
"20,61,ADVANIHOTR,EQ,14422,8606,59.67"
"20,62,ADVENZYMES,EQ,40959,25795,62.98"
"20,63,AEGISCHEM,EQ,1244075,489003,39.31"
"20,64,AETHER,EQ,79170,41722,52.70"
"20,65,AFFLE,EQ,163185,97145,59.53"
"20,66,AGARIND,EQ,21479,13558,63.12"
"20,67,AGI,EQ,172447,44745,25.95"
"20,68,AGNI,SM,170000,150000,88.24"
"20,69,AGRITECH,EQ,53259,13482,25.31"
"20,70,AGROPHOS,EQ,92144,28724,31.17"
"20,71,AGSTRA,EQ,193750,132316,68.29"
"20,72,AHLUCONT,EQ,23116,19814,85.72"
"20,73,AIAENG,EQ,18480,9789,52.97"
"20,74,AILIMITED,SM,6000,6000,100.00"
"20,75,AIRAN,EQ,78725,44068,55.98"
"20,76,AIROLAM,EQ,86943,39494,45.43"
"20,77,AIRTELPP,E1,99442,67729,68.11"
"20,78,AJANTPHARM,EQ,81454,70004,85.94"
"20,79,AJMERA,EQ,36187,20347,56.23"
"20,80,AJOONI,EQ,664057,306695,46.19"
"20,81,AJRINFRA,EQ,603593,421383,69.81"
"20,82,AKASH,EQ,61452,47529,77.34"
"20,83,AKSHAR,EQ,24889,24889,100.00"
"20,84,AKSHARCHEM,EQ,7512,4465,59.44"
"20,85,AKSHOPTFBR,EQ,278824,199645,71.60"
"20,86,AKZOINDIA,EQ,14712,12635,85.88"
"20,87,ALANKIT,EQ,234990,196158,83.48"
"20,88,ALBERTDAVD,EQ,5648,4396,77.83"
"20,89,ALEMBICLTD,EQ,87387,43409,49.67"
"20,90,ALICON,EQ,27083,12477,46.07"
"20,91,ALKALI,EQ,99073,34740,35.07"
"20,92,ALKEM,EQ,37049,13135,35.45"
"20,93,ALKYLAMINE,EQ,23487,8617,36.69"
"20,94,ALLCARGO,EQ,567815,158275,27.87"
"20,95,ALLSEC,EQ,9467,7060,74.57"
"20,96,ALMONDZ,EQ,6014,4399,73.15"
"20,97,ALPA,EQ,106163,45773,43.12"
"20,98,ALPHAGEO,EQ,4443,3016,67.88"
"20,99,ALPSINDUS,EQ,35150,25141,71.52"
"20,100,AMARAJABAT,EQ,982497,389575,39.65"
"20,101,AMBANIORG,SM,2000,2000,100.00"
"20,102,AMBER,EQ,102179,57723,56.49"
"20,103,AMBIKCO,EQ,16070,8462,52.66"
"20,104,AMBUJACEM,EQ,2782614,901644,32.40"
"20,105,AMEYA,SM,8000,8000,100.00"
"20,106,AMIABLE,ST,52800,49600,93.94"
"20,107,AMIORG,EQ,26975,15297,56.71"
"20,108,AMJLAND,EQ,25852,18116,70.08"
"20,109,AMRUTANJAN,EQ,12829,7713,60.12"
"20,110,ANANDRATHI,EQ,20875,14149,67.78"
"20,111,ANANTRAJ,EQ,1902224,963707,50.66"
"20,112,ANDHRAPAP,EQ,135298,69346,51.25"
"20,113,ANDHRSUGAR,EQ,60976,32514,53.32"
"20,114,ANDREWYU,EQ,568775,259148,45.56"
"20,115,ANGELONE,EQ,316730,121218,38.27"
"20,116,ANIKINDS,EQ,93698,58891,62.85"
"20,117,ANKITMETAL,EQ,113832,85981,75.53"
"20,118,ANMOL,EQ,12230,10211,83.49"
"20,119,ANNAPURNA,SM,192000,122000,63.54"
"20,120,ANTGRAPHIC,EQ,647546,254569,39.31"
"20,121,ANUP,EQ,5358,3167,59.11"
"20,122,ANURAS,EQ,55346,33519,60.56"
"20,123,APARINDS,EQ,77400,34088,44.04"
"20,124,APCL,EQ,14296,8618,60.28"
"20,125,APCOTEXIND,EQ,39714,19652,49.48"
"20,126,APEX,EQ,39134,21276,54.37"
"20,127,APLAPOLLO,EQ,281893,164371,58.31"
"20,128,APLLTD,EQ,196379,167155,85.12"
"20,129,APOLLOHOSP,EQ,799422,322818,40.38"
"20,130,APOLLOPIPE,EQ,29753,17856,60.01"
"20,131,APOLLOTYRE,EQ,2150977,547249,25.44"
"20,132,APOLSINHOT,EQ,1270,838,65.98"
"20,133,APTECHT,EQ,121309,35518,29.28"
"20,134,APTUS,EQ,75790,39513,52.13"
"20,135,ARCHIDPLY,EQ,103622,60862,58.73"
"20,136,ARCHIES,EQ,632118,302949,47.93"
"20,137,ARENTERP,EQ,587,380,64.74"
"20,138,ARIES,EQ,26989,11865,43.96"
"20,139,ARIHANTCAP,EQ,66265,51210,77.28"
"20,140,ARIHANTSUP,EQ,12978,6865,52.90"
"20,141,ARMANFIN,EQ,6514,3814,58.55"
"20,142,AROGRANITE,EQ,22392,11727,52.37"
"20,143,ARSHIYA,EQ,211963,168080,79.30"
"20,144,ARTEMISMED,EQ,935338,529779,56.64"
"20,145,ARTNIRMAN,EQ,19750,14292,72.36"
"20,146,ARVEE,EQ,7854,4089,52.06"
"20,147,ARVIND,EQ,1017692,462988,45.49"
"20,148,ARVINDFASN,EQ,174997,76879,43.93"
"20,149,ARVSMART,EQ,28711,18458,64.29"
"20,150,ASAHIINDIA,EQ,149849,65184,43.50"
"20,151,ASAHISONG,EQ,5467,3691,67.51"
"20,152,ASAL,EQ,27688,7634,27.57"
"20,153,ASALCBR,EQ,20065,12982,64.70"
"20,154,ASHAPURMIN,EQ,429243,201551,46.95"
"20,155,ASHIANA,EQ,52408,29379,56.06"
"20,156,ASHIMASYN,EQ,52791,32033,60.68"
"20,157,ASHOKA,EQ,867991,445357,51.31"
"20,158,ASHOKLEY,EQ,4106770,1388238,33.80"
"20,159,ASIANENE,EQ,56708,25643,45.22"
"20,160,ASIANHOTNR,EQ,12047,2450,20.34"
"20,161,ASIANPAINT,EQ,488341,250255,51.25"
"20,162,ASIANTILES,EQ,342213,241926,70.69"
"20,163,ASPINWALL,EQ,6899,5137,74.46"
"20,164,ASTEC,EQ,17412,9735,55.91"
"20,165,ASTERDM,EQ,391133,166810,42.65"
"20,166,ASTRAL,EQ,189718,76654,40.40"
"20,167,ASTRAMICRO,EQ,167921,94106,56.04"
"20,168,ASTRAZEN,EQ,63409,12457,19.65"
"20,169,ASTRON,EQ,20459,14834,72.51"
"20,170,ATALREAL,SM,158400,52800,33.33"
"20,171,ATFL,EQ,7156,4679,65.39"
"20,172,ATGL,EQ,205491,71586,34.84"
"20,173,ATUL,EQ,14971,8310,55.51"
"20,174,ATULAUTO,EQ,246756,88048,35.68"
"20,175,AUBANK,EQ,827880,248743,30.05"
"20,176,AURIONPRO,EQ,46897,31103,66.32"
"20,177,AUROPHARMA,EQ,913212,340216,37.25"
"20,178,AURUMPP,X1,11068,10568,95.48"
"20,179,AUSOMENT,EQ,6649,3366,50.62"
"20,180,AUTOAXLES,EQ,18505,12886,69.64"
"20,181,AUTOBEES,EQ,29707,18104,60.94"
"20,182,AUTOIND,EQ,75069,45395,60.47"
"20,183,AVADHSUGAR,EQ,13781,6055,43.94"
"20,184,AVANTIFEED,EQ,1206440,699497,57.98"
"20,185,AVG,SM,12000,12000,100.00"
"20,186,AVROIND,EQ,16336,9254,56.65"
