SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,FILLER1,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1400.05,1455,1400.05,1447,1447,1407.95,1863,18004,25956452,,INE117A01022,,,
500003,AEGIS LOGIS ,B ,Q,192.7,192.7,186,188.2,188.55,191.5,764,45165,8527990,,INE208C01025,,,
500008,AMAR RAJA BA,A ,Q,891.6,904.7,878.15,880.7,880.7,887.2,1984,44274,39409739,,INE885A01032,,,
500009,A.SARABHAI  ,XT,Q,13.25,13.25,12.2,12.3,12.2,12.84,199,86104,1079337,,INE432A01017,,,
500010,HDFC        ,A ,Q,1466.75,1486.5,1462.45,1475.6,1475.6,1466.65,2497,144557,213657667,,INE001A01036,,,
500012,ANDHRA PETRO,XC,Q,32.9,33.9,29.7,30.8,30.8,33,788,223358,6991632,,INE714B01016,,,
500013,ANSAL INFRAS,B ,Q,20.5,22,20.45,21.3,21.3,20.4,1265,403633,8551840,,INE436A01026,,,
500014,APPLE FINANC,XD,Q,3,3.4,2.88,3.21,3.21,3.07,56,56211,179656,,INE096A01010,,,
500020,BOM DYEING  ,B ,Q,80.65,81.55,78.85,79.9,79.9,80.1,2583,512527,41104570,,INE032A01023,,,
500023,ASIANHOTNR  ,B ,Q,136,140,134.3,135,135,134.25,29,2061,280254,,INE363A01022,,,
500024,ASSAMCO     ,B ,Q,8.06,8.19,7.96,8.02,8.02,8.09,223,198320,1593798,,INE442A01024,,,
500027,ATUL LTD.   ,A ,Q,2479,2503,2468,2496,2496,2458.25,349,2496,6213561,,INE100A01010,,,
500028,ATV PROJECTS,XT,Q,6.4,6.77,6.4,6.76,6.77,6.45,37,17396,116868,,INE447A01015,,,
500029,AUTOLITE(I) ,B ,Q,57.8,58.85,57.05,57.55,57.1,57.65,54,4724,273530,,INE448A01013,,,
500030,AUTORID.FIN ,T ,Q,1.1,1.1,1.05,1.05,1.05,1.1,3,3000,3190,,INE450A01019,,,
500031,BAJAJ ELECT.,A ,Q,347.1,353,345.4,346.85,346.85,346.7,1211,59179,20593990,,INE193E01025,,,
500032,BAJAJHIND   ,B ,Q,14,14.59,13.93,14.17,14.17,14.01,1648,1291212,18281484,,INE306A01021,,,
500033,FORCE MOTR  ,B ,Q,4639,4730,4625,4668.35,4668.35,4622.3,5952,59859,280425360,,INE451A01017,,,
500034,BAJFINANCE  ,A ,Q,1250,1273.5,1243.5,1255.7,1255.7,1235.5,4240,130013,163244900,,INE296A01024,,,
