SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,FILLER1,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1125,1139.95,1118.05,1124.45,1124.45,1130.85,1147,6274,7074418,,INE117A01022,,,
500003,AEGIS LOGIS ,B ,Q,140.7,140.7,134.6,135.65,135.65,138.8,744,28961,3941843,,INE208C01025,,,
500008,AMAR RAJA BA,A ,Q,902,905.6,889.35,894.45,894.45,900.85,2164,29246,26258274,,INE885A01032,,,
500009,A.SARABHAI  ,XD,Q,9.39,9.39,8.4,8.75,8.75,9.01,73,36074,321673,,INE432A01017,,,
500010,HDFC        ,A ,Q,1245,1262.75,1243,1255.85,1255.85,1244.1,3875,83040,104361823,,INE001A01036,,,
500012,ANDHRA PETRO,XC,Q,25.5,26,24.75,25.55,25.55,25.75,136,62259,1597074,,INE714B01016,,,
500013,ANSAL INFRAS,B ,Q,15.15,15.55,15.1,15.45,15.45,15.02,164,37508,577036,,INE436A01026,,,
500014,APPLE FINANC,XD,Q,2.56,2.69,2.56,2.61,2.61,2.76,13,4640,12100,,INE096A01010,,,
500020,BOM DYEING  ,B ,Q,53.7,54.45,52.95,54,54,53.15,1463,265373,14268573,,INE032A01023,,,
500023,ASIANHOTNR  ,B ,Q,101.8,106.5,101.8,106.5,106.5,102.55,8,755,78605,,INE363A01022,,,
500024,ASSAMCO     ,B ,Q,7.44,7.56,7.18,7.24,7.24,7.55,470,340918,2488423,,INE442A01024,,,
500027,ATUL LTD.   ,A ,Q,2141.9,2190,2141.9,2173.1,2173.1,2151.2,229,1386,3014190,,INE100A01010,,,
500028,ATV PROJECTS,XT,Q,6.59,6.6,6.05,6.08,6.08,6.35,37,79554,485449,,INE447A01015,,,
500029,AUTOLITE(I) ,B ,Q,52,52.5,51,51.7,51.35,52.95,29,3720,191875,,INE448A01013,,,
500030,AUTORID.FIN ,B ,Q,1.08,1.08,1.07,1.07,1.07,1.12,5,5032,5402,,INE450A01019,,,
500031,BAJAJ ELECT.,A ,Q,229.95,233.4,226.4,229.65,229.65,228.05,468,20300,4679303,,INE193E01025,,,
500032,BAJAJHIND   ,B ,Q,15.23,15.3,14.8,14.86,14.86,15.2,1015,542822,8167325,,INE306A01021,,,
500033,FORCE MOTR  ,B ,Q,4336.5,4410,4310,4360.05,4360.05,4358.7,5543,59338,259268887,,INE451A01017,,,
500034,BAJFINANCE  ,A ,Q,900,920,894.35,916.8,918.65,900.8,5320,179283,162572741,,INE296A01024,,,
500038,BALRAM.CHINI,A ,Q,144.5,144.5,141.75,142.25,142.25,141.65,1161,131572,18791712,,INE119A01028,,,
500039,BANCO PROD. ,B ,Q,214,217.3,213.1,214.8,214.8,213.95,939,36114,7774268,,INE213C01025,,,
500040,CENTURY TEXT,A ,Q,805.9,818,791.3,812.15,812.15,804.15,4393,160066,129205854,,INE055A01016,,,
500041,BANNARI AMAN,B ,Q,2099,2125.6,2080,2087.1,2098,2090,45,228,478368,,INE459A01010,,,
500042,BASF INDIA  ,B ,Q,1130,1147.2,1125,1132.9,1134,1136.5,196,1037,1176437,,INE373A01013,,,
500043,BATA INDIA  ,A ,Q,476,479.05,471,476.5,476.5,476.8,1250,25804,12275780,,INE176A01028,,,
500048,BEML LTD    ,A ,Q,1186.05,1226,1180.9,1214.15,1214.15,1206.9,6201,147104,178004418,,INE258A01016,,,
500049,BHARAT ELECT,A ,Q,1530,1537.85,1510.15,1529.05,1529.05,1526.9,1509,15513,23653530,,INE263A01016,,,
500052,BHANSALI ENG,B ,Q,25.9,26,25.25,25.5,25.5,25.7,1034,429724,11042229,,INE922A01025,,,
500055,BHUSH STEEL ,B ,Q,42.8,43.6,42.1,42.65,42.45,42.5,311,33053,1420078,,INE824B01021,,,
500058,BIHAR SPONGE,XT,Q,2.3,2.49,2.3,2.49,2.49,2.38,4,1002,2304,,INE819C01011,,,
500059,BINANI IND. ,B ,Q,76.2,77.35,76,77.05,77.05,76.65,166,19124,1468417,,INE071A01013,,,
500060,BIRLACABLE  ,B ,Q,40.7,41.6,40,41.6,41.6,39.65,82,8321,343899,,INE800A01015,,,
500067,BLUE STAR   ,B ,Q,497.4,528,497.4,516.2,516.9,500.7,363,3028,1550198,,INE472A01039,,,
500068,DISA INDIA  ,XC,Q,4200,4200,4200,4200,4200,4200.2,1,22,92400,,INE131C01011,,,
500074,BPL LTD.    ,B ,Q,70.75,70.75,68.1,68.35,68.35,70.55,541,61454,4234172,,INE110A01019,,,
500078,CAMPH.& ALL ,XC,Q,696,708.9,696,701.85,701.9,700,22,599,419268,,INE959C01015,,,
500083,CENTURY EXT ,B ,Q,6.48,6.82,6.46,6.52,6.5,6.64,105,74496,487143,,INE281A01026,,,
500084,CESC LTD.   ,A ,Q,672.75,691.95,671.1,688.55,688.55,674.95,2170,42020,28718607,,INE486A01013,,,
500085,CHAMBAL FERT,B ,Q,83.65,85.7,82.9,84.9,84.9,83.55,2006,243609,20578107,,INE085A01013,,,
500086,EXIDE IND.  ,A ,Q,183.95,185.95,178.8,185,185,182.1,4083,139236,25457284,,INE302A01020,,,
