SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,FILLER1,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1194.95,1195.2,1182.1,1190.65,1190.65,1183.3,512,3450,4104619,,INE117A01022,,,
500003,AEGIS LOGIS ,B ,Q,211,211,203.65,205.45,205.45,207.85,615,37097,7690526,,INE208C01025,,,
500008,AMAR RAJA BA,A ,Q,864.15,875.1,863.35,871.1,873,860.8,2105,16674,14507243,,INE885A01032,,,
500009,A.SARABHAI  ,XT,Q,12.8,12.8,12.8,12.8,12.8,12.8,41,18965,242752,,INE432A01017,,,
500010,HDFC        ,A ,Q,1474.8,1505.8,1474.8,1503.8,1503.8,1474.8,2331,1683807,2510704686,,INE001A01036,,,
500012,ANDHRA PETRO,XC,Q,25.05,26.25,25,25.8,25.75,25.15,248,70779,1821411,,INE714B01016,,,
500013,ANSAL INFRAS,B ,Q,15.05,15.5,15.05,15.15,15.15,15.16,75,21424,325861,,INE436A01026,,,
500014,APPLE FINANC,XD,Q,2.66,3.07,2.66,2.81,2.81,2.92,57,17381,49672,,INE096A01010,,,
500020,BOM DYEING  ,B ,Q,88.6,90.65,86.65,87.45,87.45,87.3,12856,2286946,202940747,,INE032A01023,,,
500023,ASIANHOTNR  ,B ,Q,103.1,106.75,103.1,104,104,103.15,5,250,26513,,INE363A01022,,,
500024,ASSAMCO     ,B ,Q,8.04,8.08,7.62,7.67,7.67,7.91,373,329970,2554921,,INE442A01024,,,
500027,ATUL LTD.   ,A ,Q,2293,2303.45,2278.65,2289.25,2290,2256.7,301,1903,4364024,,INE100A01010,,,
500028,ATV PROJECTS,XT,Q,5.91,6.05,5.62,5.89,5.7,5.91,47,3988,22853,,INE447A01015,,,
500029,AUTOLITE(I) ,B ,Q,53.25,53.6,53,53.2,53.2,53.2,36,4063,216228,,INE448A01013,,,
500030,AUTORID.FIN ,B ,Q,0.94,0.98,0.94,0.98,0.98,0.94,3,3050,2949,,INE450A01019,,,
500031,BAJAJ ELECT.,A ,Q,315.4,318.5,308.85,309.9,309.9,312.65,423,14874,4669422,,INE193E01025,,,
500032,BAJAJHIND   ,B ,Q,13.53,13.6,13.39,13.43,13.43,13.45,1122,2120229,28645136,,INE306A01021,,,
500033,FORCE MOTR  ,B ,Q,4625,4660,4590,4601.3,4601.3,4600.15,4013,55728,257584474,,INE451A01017,,,
500034,BAJFINANCE  ,A ,Q,1186,1204.5,1186,1194.1,1193,1183.05,2971,74775,89406858,,INE296A01024,,,
500038,BALRAM.CHINI,A ,Q,144,148.7,144,145.8,145.8,144.25,1094,160418,23431766,,INE119A01028,,,
500039,BANCO PROD. ,B ,Q,212.4,218,209.6,214.65,215,211.75,737,30295,6489991,,INE213C01025,,,
500040,CENTURY TEXT,A ,Q,1024.4,1050.9,1023.5,1048.1,1048.1,1023.45,2762,117572,122000781,,INE055A01016,,,
500041,BANNARI AMAN,B ,Q,1960,1980,1960,1975,1975,1950.35,5,2577,5089365,,INE459A01010,,,
500042,BASF INDIA  ,B ,Q,1226,1258,1225,1243.2,1245.05,1237.9,427,1995,2471462,,INE373A01013,,,
500043,BATA INDIA  ,A ,Q,545,555,545,552.35,552.35,543.2,1539,53923,29777611,,INE176A01028,,,
500048,BEML LTD    ,A ,Q,1325,1325,1301.25,1309.5,1309.5,1310.8,2383,48805,63843420,,INE258A01016,,,
500049,BHARAT ELECT,A ,Q,159.9,160,157.5,158.4,158.4,158.9,11819,439298,69669104,,INE263A01024,,,
500052,BHANSALI ENG,B ,Q,31.8,33.25,30.9,31.9,31.9,31.6,5917,1835011,59100155,,INE922A01025,,,
500055,BHUSH STEEL ,B ,Q,57.1,58.8,56.65,57.05,56.65,57.35,857,108566,6261896,,INE824B01021,,,
500058,BIHAR SPONGE,XT,Q,2.39,2.39,2.21,2.23,2.22,2.29,50,6941,15768,,INE819C01011,,,
500059,BINANI IND. ,B ,Q,77,82,70.05,70.35,70.2,71.4,207,17047,1213376,,INE071A01013,,,
500060,BIRLACABLE  ,B ,Q,39.4,39.4,37.85,38.05,37.9,37.85,51,5550,213932,,INE800A01015,,,
500067,BLUE STAR   ,B ,Q,629.4,630,610.05,616.25,614.6,619.35,5702,27990,17294658,,INE472A01039,,,
500068,DISA INDIA  ,XC,Q,5075,5110,5001,5101.15,5110,5050,8,55,280510,,INE131C01011,,,
500069,BNK CAPITAL ,XD,Q,44,44,44,44,44,44.65,1,300,13200,,INE418C01012,,,
500074,BPL LTD.    ,B ,Q,73.9,77.5,73.7,74.3,74.3,73.25,3550,447538,33767447,,INE110A01019,,,
500078,CAMPH.& ALL ,XC,Q,692.05,699.95,688.35,695.15,696,690.85,30,470,325637,,INE959C01015,,,
500083,CENTURY EXT ,B ,Q,5.7,5.78,5.46,5.57,5.7,5.7,70,30528,169809,,INE281A01026,,,
500084,CESC LTD.   ,A ,Q,825,833.95,822,829.9,831.5,822.5,393,10079,8350910,,INE486A01013,,,
500085,CHAMBAL FERT,B ,Q,81.5,84.1,81.3,82.7,82.7,81.6,1052,120342,9960073,,INE085A01013,,,
500086,EXIDE IND.  ,A ,Q,214.35,217.5,214.15,216.4,216.4,213.55,1495,106943,23119716,,INE302A01020,,,
500087,CIPLA LTD.  ,A ,Q,592.55,595.5,591.3,593.95,593.95,592,925,31164,18502015,,INE059A01026,,,
500089,DIC INDIA   ,B ,Q,466.05,475,465,469.65,465.5,462.1,39,609,284442,,INE303A01010,,,
500092,CRISIL LTD  ,A ,Q,1914.5,1924,1900.6,1911.2,1921,1904.35,258,3284,6267802,,INE007A01025,,,
500093,CGPOWER     ,A ,Q,78,78.2,76.5,77.2,77.2,77.25,1703,482345,37417074,,INE067A01029,,,
500096,DABUR (I)   ,A ,Q,275.3,277.5,274.3,275.45,275.45,274.1,1254,59769,16504240,,INE016A01026,,,
500097,DALMIASUG   ,B ,Q,170.3,172.9,166.5,168.8,168.8,169.9,402,51381,8713569,,INE495A01022,,,
500101,ARVIND Ltd  ,A ,Q,390.7,393.35,389.5,391.2,391.2,390.3,1047,61069,23877592,,INE034A01011,,,
500102,BALARPUR IND,B ,Q,20.4,21.05,19.7,20,20,19.95,2284,1186493,24242001,,INE294A01037,,,
500103,BHEL        ,A ,Q,168.2,169.7,167.75,168.4,168.4,168.15,2280,364610,61521398,,INE257A01026,,,
500104,HIND.PETRO  ,A ,Q,519.8,521.65,516.2,518.5,518.5,517.2,1283,66212,34307074,,INE094A01015,,,
500106,IFCI LTD    ,A ,Q,30,30.3,29.6,29.65,29.65,29.95,1469,796992,23896379,,INE039A01010,,,
500108,MAHA.TELE   ,B ,Q,24,25.2,24,24.5,24.5,24.05,2313,837235,20608928,,INE153A01019,,,
500109,MRPL        ,A ,Q,101.5,101.55,98.9,100.3,100.3,100.3,2456,256909,25767342,,INE103A01014,,,
500110,CHENNAI PET.,B ,Q,368,368.9,363,363.7,363.7,366.35,730,27120,9917994,,INE178A01016,,,
500111,REL.CAP.    ,A ,Q,601.6,616.4,601,604.1,604.1,594.25,9949,587880,358391800,,INE013A01015,,,
500112,STATE BANK  ,A ,Q,280,282.9,278.6,282.15,282.15,279.35,14091,4603318,1289825764,,INE062A01020,,,
500113,STEEL AUTH. ,A ,Q,60.4,60.95,60.1,60.25,60.25,60.3,1171,391289,23672854,,INE114A01011,,,
500114,TITAN       ,A ,Q,450,455.25,447.85,453.8,453.8,448.25,1587,78521,35472383,,INE280A01028,,,
500116,IDBI BANK L ,A ,Q,75.95,76.2,75.15,75.85,75.85,74.95,1648,276337,20931562,,INE008A01015,,,
500117,DCW LTD.    ,B ,Q,31.2,31.6,30.5,30.65,30.65,31.05,487,178447,5505891,,INE500A01029,,,
500119,DHAMPUR SUGA,B ,Q,228.85,231.7,222.3,223.8,223.8,227,802,63759,14498481,,INE041A01016,,,
500120,DIAMINES&CHM,XD,Q,53,56.3,53,54.85,54.1,54.15,30,3122,170897,,INE591D01014,,,
500123,ELANTAS     ,B ,Q,1830,1897.85,1816,1837.3,1842,1840.7,208,3580,6623971,,INE280B01018,,,
500124,DR.REDDY'S  ,A ,Q,2641,2648.05,2626.15,2635.85,2635.85,2638.65,1579,17991,47453177,,INE089A01023,,,
500125,E.I.D.PAR   ,A ,Q,282.65,284.7,282,283.05,283,283.65,363,123590,35007304,,INE126A01031,,,
500126,MERCK LTD   ,B ,Q,991,1065,991,1057.45,1062,1044.5,297,4968,5219623,,INE199A01012,,,
500128,ELEC.CASTING,B ,Q,33.35,33.95,32.55,32.75,33,33.3,1095,329968,10918827,,INE086A01029,,,
500132,EMPEE SUGARS,XD,Q,5.57,6.2,5.5,5.59,5.51,5.92,35,5485,31808,,INE928B01012,,,
500133,ESAB INDIA  ,B ,Q,580,588.7,576,576.4,576.1,576.9,13,930,540074,,INE284A01012,,,
500135,ESSEL PROP  ,B ,Q,235.8,236.75,231,234.95,234.95,235.8,245,8984,2113194,,INE255A01020,,,
500136,ESTER INDUS.,B ,Q,42,42,40.8,41,40.95,41.3,298,12875,531339,,INE778B01029,,,
500139,FEDDER.LLYOD,B ,Q,78.7,81.35,78.7,79.25,79.25,77.9,1552,149938,12012312,,INE249C01011,,,
500141,FERRO ALLOYS,XT,Q,9.65,9.65,9.35,9.48,9.48,9.33,121,38118,361291,,INE912A01026,,,
500142,FGP LTD.    ,XD,Q,1.74,1.74,1.74,1.74,1.74,1.83,1,500,870,,INE512A01016,,,
500143,P.H.CAPITAL ,XD,Q,30.2,30.2,29,29,29,28.8,8,905,26444,,INE160F01013,,,
500144,FINOL. CABLE,A ,Q,494,520,494,511.35,511.35,490.3,1955,52380,26829645,,INE235A01022,,,
500147,CMI FPE     ,XT,Q,580,597.9,580,597.9,597.9,585.9,7,226,132736,,INE515A01019,,,
500148,UFLEX LTD   ,B ,Q,272.75,277.95,271,275.2,275.2,269.6,852,40650,11129883,,INE516A01017,,,
500150,FOSECO INDIA,B ,Q,1335,1345,1287.05,1297.3,1294,1325,93,1455,1928901,,INE519A01011,,,
500151,GOLDEN TOB  ,T ,Q,75.1,77.5,75.1,77.05,77.5,76.35,30,4940,377615,,INE973A01010,,,
500153,GANESH BENZO,XC,Q,35.85,36.35,34.65,35,34.9,35.25,145,56969,2010637,,INE388A01029,,,
500155,GARDEN SILK ,B ,Q,32.7,33.5,32.35,32.45,32.45,32.3,316,32418,1063498,,INE526A01016,,,
500159,METROGLOBL  ,XC,Q,81.75,85,81.75,83.8,83.8,81.2,49,4195,352171,,INE085D01033,,,
500160,GTL LTD.    ,B ,Q,17.2,17.45,16.85,16.9,16.9,17,241,56464,964551,,INE043A01012,,,
500162,PARRYSUGR   ,B ,Q,64,64,62.2,63.2,63.3,62.6,25,1993,125666,,INE353B01021,,,
500163,GODFREY PH  ,B ,Q,1140,1224.9,1118.7,1187.25,1187.25,1116.15,5995,76154,90696863,,INE260B01028,,,
500164,GODREJ IND  ,A ,Q,507.8,510,500.8,503,503,503.2,2299,205472,104313341,,INE233A01035,,,
500165,KANSAI NERO ,A ,Q,367.8,371.15,366.9,368.3,368.3,368.05,256,7373,2721011,,INE531A01024,,,
500166,GOODRICKE   ,XC,Q,260.1,264,254.5,258.4,258.4,259.7,216,18213,4729450,,INE300A01016,,,
500168,GOODYEAR (I),B ,Q,803.75,808,775,780.65,782,796.5,1031,29333,23193894,,INE533A01012,,,
500170,GTN INDUS   ,B ,Q,17.15,19.85,17,19.25,19.25,16.55,97,26985,509921,,INE537A01013,,,
500171,GHCL LTD    ,B ,Q,262.1,266,261.8,262.15,262.15,262.95,932,23260,6123069,,INE539A01019,,,
500173,GUJ.FLOURO  ,B ,Q,673.95,723,673.95,713.3,713.3,665.1,3408,106361,74574696,,INE538A01037,,,
500174,GUJ.LEASE   ,T ,Q,4.25,4.25,4.25,4.25,4.25,4.4,1,209,888,,INE540A01017,,,
500179,HCL INFOSYS ,B ,Q,52.6,53.4,52.15,52.35,52.35,52.3,1030,311289,16397315,,INE236A01020,,,
500180,HDFC BANK   ,A ,Q,1416.2,1425,1413.25,1418.75,1418.75,1411.45,3527,1002583,1422707455,,INE040A01026,,,
