Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
Data Infrastructure Trust,61200000,155.0,155.5,94860.0,,543225,IF
Adani Power Ltd.,10125817,375.4,375.35,38012.317017999994,ADANIPOWER,533096,EQ
FSN E-Commerce Ventures Ltd.,16311495,153.15,149.1,24981.0545925,NYKAA,543384,EQ
Happiest Minds Technologies Lt,2460480,872.95,910.7,21478.76016,HAPPSTMNDS,543227,EQ
Adani Green Energy Ltd.,1988391,1012.45,1018.75,20131.4646795,ADANIGREEN,541450,EQ
JIO Financial Services,7833439,225.05,227.35,17629.1544695,JIOFIN,543940,EQ
Union Bank Of India,16947381,102.5,102.4,17371.065525,UNIONBANK,532477,EQ
SJVN Ltd.,23656468,72.4,69.9,17127.282832,SJVN,533206,EQ
Jindal Stainless Ltd.,3198604,472.65,461.15,15118.201806,JSL,532508,EQ
,1499534,999.99,999.99,14995.1900466,LIQUIDBEES,,EQ
Indian Overseas Bank,31319494,46.35,45.0,14516.585469000001,IOB,532388,EQ
Macrotech Developers Ltd.,1647279,795.5,790.0,13104.104445,LODHA,543287,EQ
Suzlon Energy Ltd.,49606632,25.65,25.65,12724.101107999999,SUZLON,532667,EQ
Avenue Supermarts Ltd.,343738,3671.05,3640.7,12618.793849000002,DMART,540376,EQ
Central Bank Of India,24565755,50.3,50.6,12356.574765,CENTRALBK,532885,EQ
Hindustan Oil Exploration Comp,6896452,170.7,155.2,11772.243563999999,HINDOILEXP,500186,EQ
Bank Of Maharashtra,24776141,47.0,47.4,11644.78627,MAHABANK,532525,EQ
Zomato Ltd.,10159213,99.95,100.1,10154.1333935,ZOMATO,543320,EQ
Bank Of India,9564933,105.05,108.35,10047.962116499999,BANKINDIA,532149,EQ
Ujjivan Small Finance Bank Ltd,17748335,54.95,54.5,9752.7100825,UJJIVANSFB,542904,EQ
KPIT Technologies Ltd.,849130,1142.4,1128.3,9700.461120000002,KPITTECH,542651,EQ
TeamLease Services Ltd.,358337,2601.1,2593.35,9320.703706999999,TEAMLEASE,539658,EQ
JSW Energy Ltd.,2174106,416.5,432.9,9055.15149,JSWENERGY,533148,EQ
Indian Bank,2177524,413.9,431.8,9012.771836,INDIANB,532814,EQ
Oil India Ltd.,3081055,292.25,287.5,9004.3832375,OIL,533106,EQ
Rail Vikas Nigam Ltd.,5128476,166.1,168.5,8518.398636,RVNL,542649,EQ
BSE Ltd.,623905,1294.9,1307.75,8078.945845,BSE,,EQ
Indian Railway Finance Corpora,10454583,74.85,75.4,7825.2553755,IRFC,543257,EQ
,3731260,204.08,205.72,7614.755408000001,SETFNIF50,,EQ
NHPC Ltd.,14658238,51.9,52.0,7607.625521999999,NHPC,533098,EQ
Sai Kalamandir,3015833,251.35,244.9,7580.2962455,KALAMANDIR,543989,EQ
UCO Bank,17111276,43.0,43.05,7357.84868,UCOBANK,532505,EQ
Yes Bank Ltd.,42482686,17.25,17.35,7328.263335,YESBANK,532648,EQ
Quick Heal Technologies Ltd.,2557003,277.65,236.5,7099.518829499999,QUICKHEAL,539678,EQ
Finolex Cables Ltd.,546929,1195.55,1120.15,6538.8096595,FINCABLES,500144,EQ
RR Kabel,509441,1269.15,1199.95,6465.570451500001,RRKABEL,543981,EQ
Angel One Ltd.,343141,1874.35,1943.7,6431.663333500001,ANGELONE,543235,EQ
PB Fintech Ltd.,827611,761.65,742.8,6303.499181499999,POLICYBZR,543390,EQ
Kalyan Jewellers India Ltd.,2804432,224.25,224.2,6288.93876,KALYANKJIL,543278,EQ
Varun Beverages Ltd.,658314,945.9,967.1,6226.992126,VBL,540180,EQ
Indiabulls Real Estate Ltd.,7399838,83.8,85.25,6201.064244,IBREALEST,532832,EQ
Yatra Online,4460875,135.9,142.0,6062.329125,YATRA,543992,EQ
CE Info Systems Ltd.,293962,2037.7,1897.05,5990.063674,MAPMYINDIA,543425,EQ
GMM Pfaudler Ltd.,319705,1866.45,1872.6,5967.1339725,GMMPFAUDLR,505255,EQ
APL Apollo Tubes Ltd.,364708,1619.7,1629.55,5907.175476,APLAPOLLO,533758,EQ
Senco Gold Ltd.,929050,628.5,608.6,5839.07925,SENCO,543936,EQ
Central Depository Services (I,437264,1333.1,1352.15,5829.166384,CDSL,,EQ
CG Power and Industrial Soluti,1324979,436.5,438.05,5783.533335,CGPOWER,500093,EQ
Tata Investment Corporation Lt,168095,3440.6,3270.9,5783.47657,TATAINVEST,501301,EQ
Cochin Shipyard Ltd.,515813,1057.7,1088.15,5455.754101,COCHINSHIP,540678,EQ
Data Infrastructure Trust,61200000,155.0,155.5,94860.0,,543225,IF
Suzlon Energy Ltd.,49606632,25.65,25.65,12724.101107999999,SUZLON,532667,EQ
Jaiprakash Power Ventures Ltd.,44223551,10.4,10.45,4599.249304,JPPOWER,532627,EQ
Yes Bank Ltd.,42482686,17.25,17.35,7328.263335,YESBANK,532648,EQ
Indian Overseas Bank,31319494,46.35,45.0,14516.585469000001,IOB,532388,EQ
Reliance Power Ltd.,24878536,19.15,19.2,4764.239643999999,RPOWER,532939,EQ
Bank Of Maharashtra,24776141,47.0,47.4,11644.78627,MAHABANK,532525,EQ
