Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
JIO Financial Services,99871209,211.15,214.5,210878.05780350004,JIOFIN,543940,BE
Zomato Ltd.,195959827,92.35,91.0,180968.9002345,ZOMATO,543320,EQ
Star Health and Allied Insuran,24191067,611.15,610.2,147843.70597049998,STARHEALTH,543412,EQ
Suzlon Energy Ltd.,103674791,23.5,22.4,24363.575885,SUZLON,532667,EQ
Varun Beverages Ltd.,2367638,874.5,873.85,20704.99431,VBL,540180,EQ
Railtel Corporation Of India L,8837163,190.85,166.4,16865.7255855,RAILTEL,543265,EQ
Avenue Supermarts Ltd.,419166,3592.9,3534.6,15060.215214000002,DMART,540376,EQ
Minda Corporation Ltd.,4594037,324.35,309.45,14900.7590095,MINDACORP,538962,EQ
Gujarat Mineral Development Co,5549797,253.0,226.6,14040.98641,GMDCLTD,532181,EQ
Amber Enterprises India Ltd.,483976,2894.6,2785.95,14009.169295999998,AMBER,540902,EQ
Adani Power Ltd.,4271496,321.8,325.05,13745.674127999999,ADANIPOWER,533096,EQ
,1337551,1000.0,1000.0,13375.51,LIQUIDBEES,,EQ
One97 Communications Ltd.,1359760,882.8,899.2,12003.96128,PAYTM,543396,EQ
Tata Teleservices (Maharashtra,12909502,91.45,84.4,11805.739579000001,TTML,532371,EQ
Rail Vikas Nigam Ltd.,9206199,126.85,123.9,11678.063431499999,RVNL,542649,EQ
Supreme Industries Ltd.,228449,4454.5,4498.2,10176.260705,SUPREMEIND,509930,EQ
Jaiprakash Power Ventures Ltd.,122253820,8.1,7.6,9902.55942,JPPOWER,532627,EQ
SJVN Ltd.,15384913,60.8,56.85,9354.027103999999,SJVN,533206,EQ
Indiabulls Real Estate Ltd.,12129126,74.4,71.55,9024.069744,IBREALEST,532832,EQ
Texmaco Rail & Engineering Ltd,5684098,148.3,131.15,8429.517334,TEXRAIL,533326,EQ
Hindustan Construction Company,29269844,28.25,26.55,8268.73093,HCC,500185,EQ
Jamna Auto Industries Ltd.,6868894,116.7,108.5,8015.999298000001,JAMNAAUTO,520051,EQ
TV18 Broadcast Ltd.,16351615,48.45,47.45,7922.3574675,TV18BRDCST,532800,EQ
JSW Energy Ltd.,2268851,347.25,347.6,7878.5850975,JSWENERGY,533148,EQ
Titagarh Railsystems Ltd.,969953,784.1,818.35,7605.401473000001,TITAGARH,532966,EQ
APL Apollo Tubes Ltd.,454169,1668.8,1694.7,7579.172271999999,APLAPOLLO,533758,EQ
Jaiprakash Associates Ltd.,69759109,10.8,9.15,7533.9837720000005,JPASSOCIAT,532532,EQ
Laxmi Organic Industries Ltd.,2488949,285.85,263.65,7114.660716500001,LXCHEM,543277,EQ
Himadri Speciality Chemical Lt,3420114,200.15,190.9,6845.358171,HSCL,500184,EQ
Rites Ltd.,1396997,482.75,460.05,6744.0030175,RITES,541556,EQ
Linde India Ltd.,111913,5986.35,5915.7,6699.5038755000005,LINDEINDIA,523457,EQ
FSN E-Commerce Ventures Ltd.,4894543,132.85,135.7,6502.400375499999,NYKAA,543384,EQ
Max Healthcare Institute Ltd.,1086558,554.95,553.6,6029.853621,MAXHEALTH,543220,EQ
Indian Railway Finance Corpora,12055527,48.7,48.4,5871.041649,IRFC,543257,EQ
,2901796,201.19,200.6,5838.1233724,SETFNIF50,,EQ
Man InfraConstruction Ltd.,3864856,151.05,138.25,5837.864988,MANINFRA,533169,EQ
Syrma SGS Technology Ltd.,1006742,567.55,537.75,5713.764220999999,SYRMA,543573,EQ
Electrosteel Castings Ltd.,8290104,68.55,66.3,5682.866292,ELECTCAST,500128,EQ
KEI Industries Ltd.,211960,2607.45,2614.6,5526.75102,KEI,517569,EQ
Gujarat State Fertilizers & Ch,3136576,171.4,164.75,5376.091264,GSFC,500690,EQ
Garden Reach Shipbuilders & En,638682,803.2,788.95,5129.893824000001,GRSE,542011,EQ
Yes Bank Ltd.,29153396,16.8,16.85,4897.770528,YESBANK,532648,EQ
RattanIndia Power Ltd.,87853079,5.5,5.35,4831.919345,RTNPOWER,533122,EQ
Greaves Cotton Ltd.,3328631,143.85,133.75,4788.2356935,GREAVESCOT,501455,EQ
Tata Elxsi Ltd.,63752,7374.15,7301.45,4701.168108,TATAELXSI,500408,EQ
Tata Motors Ltd. - DVR Ordinar,1173573,399.95,397.2,4693.705213499999,TATAMTRDVR,570001,EQ
Kaynes Technology India Ltd.,232042,2007.55,1984.3,4658.359171,KAYNES,543664,EQ
