Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
Adani Power Ltd.,10619476,381.15,383.9,40476.132774,ADANIPOWER,533096,EQ
Adani Green Energy Ltd.,2573817,1013.8,1018.8,26093.356745999998,ADANIGREEN,541450,EQ
JIO Financial Services,10359521,229.75,227.8,23800.9994975,JIOFIN,543940,EQ
SJVN Ltd.,29627365,69.8,72.25,20679.90077,SJVN,533206,EQ
Zomato Ltd.,18952876,98.45,99.9,18659.106422,ZOMATO,543320,EQ
Indiabulls Real Estate Ltd.,21241718,85.65,78.35,18193.531467,IBREALEST,532832,EQ
Union Bank Of India,16988513,102.05,101.85,17336.7775165,UNIONBANK,532477,EQ
Indian Railway Finance Corpora,22457905,76.8,75.1,17247.67104,IRFC,543257,EQ
,1457281,999.99,1000.0,14572.664271900001,LIQUIDBEES,,EQ
Rail Vikas Nigam Ltd.,7951908,169.8,166.85,13502.339784000002,RVNL,542649,EQ
PB Fintech Ltd.,1805872,742.25,750.2,13404.08492,POLICYBZR,543390,EQ
IRB Infrastructure Developers ,33878598,32.1,29.8,10875.029958,IRB,532947,EQ
Yes Bank Ltd.,61155507,17.45,17.65,10671.6359715,YESBANK,532648,EQ
JSW Energy Ltd.,2352671,421.15,422.1,9908.2739165,JSWENERGY,533148,EQ
Suzlon Energy Ltd.,37983765,25.5,25.05,9685.860075,SUZLON,532667,EQ
Bajaj Holdings & Investment Lt,129340,7280.25,7332.05,9416.27535,BAJAJHLDNG,500490,EQ
Swan Energy Ltd.,3058904,291.45,298.55,8915.175707999999,SWANENERGY,503310,EQ
Sapphire Foods India Ltd.,601101,1464.25,1483.95,8801.6213925,SAPPHIRE,543397,EQ
Equitas Small Finance Bank Ltd,9770414,85.5,84.95,8353.70397,EQUITASBNK,543243,EQ
Central Bank Of India,16648348,50.0,50.85,8324.174,CENTRALBK,532885,EQ
Housing & Urban Development Co,9848146,83.55,85.8,8228.125983,HUDCO,540530,EQ
