Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
Jupiter Life Line Hospitals,6830549,1075.75,735.0,73479.6308675,JLHL,543980,EQ
Union Bank Of India,49460211,98.9,96.1,48916.148679000005,UNIONBANK,532477,EQ
JIO Financial Services,19003934,233.2,239.4,44317.174088,JIOFIN,543940,EQ
Adani Power Ltd.,11228999,375.0,379.4,42108.74625,ADANIPOWER,533096,EQ
Adani Green Energy Ltd.,3478237,1004.95,1006.45,34954.5427315,ADANIGREEN,541450,EQ
Zomato Ltd.,30805696,102.15,102.95,31468.018464,ZOMATO,543320,EQ
Yes Bank Ltd.,169273392,18.55,18.3,31400.214216,YESBANK,532648,EQ
,2943131,1000.0,999.99,29431.31,LIQUIDBEES,,EQ
Adani Energy Solutions,3277143,855.1,846.1,28022.849793,ADANIENSOL,539254,EQ
Bank Of Maharashtra,51762376,48.15,45.1,24923.584044,MAHABANK,532525,EQ
Suzlon Energy Ltd.,87516704,24.75,24.2,21660.38424,SUZLON,532667,EQ
Indian Overseas Bank,45831118,46.4,39.5,21265.638752,IOB,532388,EQ
Easy Trip Planners Ltd.,46821636,44.7,39.95,20929.271292,EASEMYTRIP,543272,EQ
Indian Railway Finance Corpora,26788822,76.6,79.35,20520.237652,IRFC,543257,EQ
UCO Bank,43973021,46.5,40.4,20447.454765,UCOBANK,532505,EQ
Bank Of India,17846756,109.7,105.75,19577.891332,BANKINDIA,532149,EQ
Central Bank Of India,36932833,51.75,47.1,19112.7410775,CENTRALBK,532885,EQ
Mazagon Dock Shipbuilders Ltd.,782771,2198.75,2270.0,17211.1773625,MAZDOCK,543237,EQ
Jaiprakash Power Ventures Ltd.,155279847,10.3,10.1,15993.824241000002,JPPOWER,532627,EQ
The South Indian Bank Ltd.,56653703,25.55,24.6,14475.0211165,SOUTHBANK,532218,EQ
Rail Vikas Nigam Ltd.,7207338,165.35,170.15,11917.333383,RVNL,542649,EQ
SJVN Ltd.,14476305,76.65,75.35,11096.0877825,SJVN,533206,EQ
NCC Ltd.,7187590,150.4,145.35,10810.13536,NCC,500294,EQ
IDBI Bank Ltd.,14737768,72.55,69.6,10692.250684,IDBI,500116,EQ
NHPC Ltd.,16446749,54.2,54.8,8914.137958000001,NHPC,533098,EQ
Fortis Healthcare Ltd.,2730049,325.4,330.5,8883.579446,FORTIS,532843,EQ
Indian Bank,2084195,412.15,397.7,8590.0096925,INDIANB,532814,EQ
One97 Communications Ltd.,901900,873.2,885.15,7875.3908,PAYTM,543396,EQ
Tata Motors Ltd. - DVR Ordinar,1799979,429.7,429.25,7734.509762999999,TATAMTRDVR,570001,EQ
Varun Beverages Ltd.,793803,912.1,915.65,7240.277163000001,VBL,540180,EQ
Gujarat Mineral Development Co,2149590,291.55,288.6,6267.129645,GMDCLTD,532181,EQ
The Karnataka Bank Ltd.,2606097,240.0,228.0,6254.6328,KTKBANK,532652,EQ
Raymond Ltd.,328323,1899.35,2007.25,6236.0029005,RAYMOND,500330,EQ
Data Infrastructure Trust,4000000,155.0,155.0,6200.0,,543225,IF
,2923929,209.71,210.27,6131.7715059,SETFNIF50,,EQ
Equitas Small Finance Bank Ltd,6990975,84.65,85.65,5917.8603375,EQUITASBNK,543243,EQ
HFCL Ltd.,7860510,74.05,72.9,5820.707655,HFCL,500183,EQ
KEI Industries Ltd.,218719,2627.05,2651.65,5745.8574895,KEI,517569,EQ
FSN E-Commerce Ventures Ltd.,3678655,149.1,153.55,5484.874605,NYKAA,543384,EQ
Punjab & Sind Bank,10771755,50.15,44.65,5402.0351325,PSB,533295,EQ
RattanIndia Power Ltd.,74719912,7.2,6.95,5379.833664,RTNPOWER,533122,EQ
Poonawalla Fincorp Ltd.,1378973,378.15,388.95,5214.5863995,POONAWALLA,524000,EQ
The Jammu & Kashmir Bank Ltd.,4778607,107.25,104.6,5125.0560075,J&KBANK,532209,EQ
DB Realty Ltd.,2908595,171.9,163.3,4999.874805,DBREALTY,533160,EQ
Venus Pipes & Tubes Ltd.,326599,1528.3,1537.7,4991.412517,VENUSPIPES,543528,EQ
Cochin Shipyard Ltd.,454349,1089.5,1107.05,4950.132355,COCHINSHIP,540678,EQ
BSE Ltd.,391867,1246.35,1272.95,4884.0343545,BSE,,EQ
NMDC Steel Ltd.,9075531,53.75,54.15,4878.0979125,NSLNISP,543768,EQ
IFCI Ltd.,25877786,18.65,16.75,4826.2070889999995,IFCI,500106,EQ
Rashtriya Chemicals and Fertil,3643979,132.3,130.4,4820.984217,RCF,524230,EQ
Yes Bank Ltd.,169273392,18.55,18.3,31400.214216,YESBANK,532648,EQ
Jaiprakash Power Ventures Ltd.,155279847,10.3,10.1,15993.824241000002,JPPOWER,532627,EQ
GTL Infrastructure Ltd.,102611371,1.25,1.3,1282.6421375,GTLINFRA,532775,EQ
Suzlon Energy Ltd.,87516704,24.75,24.2,21660.38424,SUZLON,532667,EQ
RattanIndia Power Ltd.,74719912,7.2,6.95,5379.833664,RTNPOWER,533122,EQ
The South Indian Bank Ltd.,56653703,25.55,24.6,14475.0211165,SOUTHBANK,532218,EQ
Bank Of Maharashtra,51762376,48.15,45.1,24923.584044,MAHABANK,532525,EQ
Union Bank Of India,49460211,98.9,96.1,48916.148679000005,UNIONBANK,532477,EQ
Easy Trip Planners Ltd.,46821636,44.7,39.95,20929.271292,EASEMYTRIP,543272,EQ
Indian Overseas Bank,45831118,46.4,39.5,21265.638752,IOB,532388,EQ
UCO Bank,43973021,46.5,40.4,20447.454765,UCOBANK,532505,EQ
Central Bank Of India,36932833,51.75,47.1,19112.7410775,CENTRALBK,532885,EQ
Zomato Ltd.,30805696,102.15,102.95,31468.018464,ZOMATO,543320,EQ
Indian Railway Finance Corpora,26788822,76.6,79.35,20520.237652,IRFC,543257,EQ
