Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
JIO Financial Services,27910610,227.8,227.65,63580.36958,JIOFIN,543940,EQ
Samhi Hotels,29152107,143.4,126.0,41804.121438,SAMHI,543984,EQ
Cholamandalam Financial Holdin,3416248,1194.3,1203.5,40800.249864,CHOLAHLDNG,504973,EQ
Adani Green Energy Ltd.,3714307,1018.8,1023.45,37841.359716,ADANIGREEN,541450,EQ
SJVN Ltd.,41721712,72.25,71.05,30143.93692,SJVN,533206,EQ
Union Bank Of India,29234312,101.85,96.4,29775.146771999996,UNIONBANK,532477,EQ
Adani Power Ltd.,6429730,383.9,382.45,24683.73347,ADANIPOWER,533096,EQ
Housing & Urban Development Co,25626278,85.8,72.2,21987.346524,HUDCO,540530,EQ
Zomato Ltd.,20057342,99.9,99.15,20037.284658,ZOMATO,543320,EQ
Zaggle Prepaid,12109900,158.35,164.0,19176.02665,ZAGGLE,543985,EQ
Indian Railway Finance Corpora,22475193,75.1,74.45,16878.869942999998,IRFC,543257,EQ
,1513454,1000.0,1000.0,15134.54,LIQUIDBEES,,EQ
NHPC Ltd.,27381649,52.05,52.35,14252.148304499999,NHPC,533098,EQ
Rail Vikas Nigam Ltd.,7558586,166.85,158.8,12611.500741,RVNL,542649,EQ
Indian Overseas Bank,28298812,43.85,42.95,12409.029062,IOB,532388,EQ
Suzlon Energy Ltd.,48847470,25.05,25.5,12236.291235,SUZLON,532667,EQ
Varun Beverages Ltd.,1157093,918.25,914.5,10625.0064725,VBL,540180,EQ
JSW Energy Ltd.,2387619,422.1,393.8,10078.139799,JSWENERGY,533148,EQ
Central Bank Of India,17946081,50.85,46.9,9125.5821885,CENTRALBK,532885,EQ
Yes Bank Ltd.,49980301,17.65,17.7,8821.5231265,YESBANK,532648,EQ
IFCI Ltd.,38044103,23.05,20.25,8769.165741499999,IFCI,500106,EQ
Brightcom Group Ltd.,42996063,19.2,20.2,8255.244096,BCG,532368,EQ
Bank Of Maharashtra,16707919,46.9,44.85,7836.014011,MAHABANK,532525,EQ
Max Healthcare Institute Ltd.,1427105,543.25,556.25,7752.7479125,MAXHEALTH,543220,EQ
360 One Wam Ltd.,1448688,528.9,516.0,7662.110831999999,360ONE,542772,EQ
The South Indian Bank Ltd.,27625703,26.8,25.7,7403.6884039999995,SOUTHBANK,532218,EQ
IRB Infrastructure Developers ,23980858,29.8,29.5,7146.295684,IRB,532947,EQ
Carborundum Universal Ltd.,598084,1191.25,1160.2,7124.67565,CARBORUNIV,513375,EQ
Indian Bank,1618975,420.85,404.9,6813.4562875,INDIANB,532814,EQ
Bank Of India,6229915,109.2,107.3,6803.06718,BANKINDIA,532149,EQ
KEI Industries Ltd.,267409,2479.7,2573.6,6630.940973,KEI,517569,EQ
